TransFactor	Target
ARNT	NRIP3
ARNT	NSMAF
ARNT	NSMF
ARNT	NTSR2
ARNT	NUDT18
ARNT	NUFIP1
ARNT	NUP188
ARNT	OAZ1
ARNT	OGDHL
ARNT	OPRL1
ARNT	PANX1
ARNT	PAOX
ARNT	PAPD4
ARNT	PAPOLA
ARNT	PCYT2
ARNT	PDCD6IP
ARNT	PDDC1
ARNT	PDE12
ARNT	PDE6B
ARNT	PDPR
ARNT	PDS5A
ARNT	PDZD4
ARNT	PGBD3
ARNT	PHC3
ARNT	PHF20
ARNT	PHF20L1
ARNT	PIGM
ARNT	PLD3
ARNT	POGK
ARNT	POLR1A
ARNT	POLR2L
ARNT	PPFIA3
ARNT	PPIP5K2
ARNT	PPP2R2C
ARNT	PPP3R1
ARNT	PQLC1
ARNT	PRKAR1B
ARNT	PRKCZ
ARNT	PRR18
ARNT	PRSS36
ARNT	PRTN3
ARNT	PSD
ARNT	PSEN2
ARNT	PTCD3
ARNT	PTGDR2
ARNT	PTPRR
ARNT	PTRH1
ARNT	PURA
ARNT	PUS7L
ARNT	RAB39A
ARNT	RAB3A
ARNT	RAB40B
ARNT	RAB40C
ARNT	RABAC1
ARNT	RAD17
ARNT	RAD50
ARNT	RALGAPA2
ARNT	RANBP10
ARNT	RAP1GAP
ARNT	RAP1GDS1
ARNT	RBBP6
ARNT	RBM15
ARNT	RBP4
ARNT	RBPJ
ARNT	RC3H2
ARNT	RESP18
ARNT	REV1
ARNT	RGS7
ARNT	RHOBTB2
ARNT	RIC1
ARNT	RITA1
ARNT	RLF
ARNT	RPRD1B
ARNT	RPRML
ARNT	RPUSD1
ARNT	RSBN1L
ARNT	RSPRY1
ARNT	SARDH
ARNT	SCO2
ARNT	SCYL1
ARNT	SEC23IP
ARNT	SEC24A
ARNT	SENP6
ARNT	SENP8
ARNT	SEPHS2
ARNT	SEPSECS
ARNT	SETD7
ARNT	SFMBT1
ARNT	SFMBT2
ARNT	SGPL1
ARNT	SGTA
ARNT	SIRT1
ARNT	SLC25A22
ARNT	SLC25A46
ARNT	SLC30A5
ARNT	SLC41A3
ARNT	SLC6A17
ARNT	SLK
ARNT	SMAD9
ARNT	SMC3
ARNT	SMG1
ARNT	SNAP47
ARNT	SNCB
ARNT	SNRNP48
ARNT	SOHLH1
ARNT	SPATA5
ARNT	SPDEF
ARNT	SPIN2A
ARNT	SPRYD3
ARNT	SREK1
ARNT	SRFBP1
ARNT	SSR1
ARNT	SSTR3
ARNT	STK25
ARNT	STK4
ARNT	STMN1
ARNT	STMN4
ARNT	SUPT16H
ARNT	SYNRG
ARNT	SYT3
ARNT	TAF1
ARNT	TBC1D15
ARNT	TCERG1
ARNT	TET2
ARNT	TEX264
ARNT	TEX29
ARNT	THAP6
ARNT	THOC2
ARNT	TMEM222
ARNT	TMEM240
ARNT	TMEM261
ARNT	TMEM55B
ARNT	TMEM61
ARNT	TMF1
ARNT	TNKS2
ARNT	TOP1
ARNT	TOPORS
ARNT	TP53INP1
ARNT	TP53RK
ARNT	TPP2
ARNT	TPPP3
ARNT	TRAPPC2L
ARNT	TRAPPC5
ARNT	TRIM39
ARNT	TRPM7
ARNT	TRPV6
ARNT	TSR3
ARNT	TST
ARNT	TUBB4A
ARNT	UBAC1
ARNT	UBAP2
ARNT	UBN1
ARNT	UBXN6
ARNT	UNC119
ARNT	UQCR11
ARNT	USP13
ARNT	USP15
ARNT	USP28
ARNT	USP3
ARNT	USP36
ARNT	USP8
ARNT	UTP20
ARNT	VPS13B
ARNT	WDR43
ARNT	WDR75
ARNT	WHSC1L1
ARNT	ZBTB21
ARNT	ZBTB33
ARNT	ZBTB40
ARNT	ZC3H11A
ARNT	ZCCHC7
ARNT	ZFAND2A
ARNT	ZFYVE26
ARNT	ZMAT4
ARNT	ZNF207
ARNT	ZNF24
ARNT	ZNF292
ARNT	ZNF317
ARNT	ZNF318
ARNT	ZNF343
ARNT	ZNF354C
ARNT	ZNF417
ARNT	ZNF512
ARNT	ZNF573
ARNT	ZNF605
ARNT	ZNF614
ARNT	ZNF800
ARNT	ZNF813
