TransFactor	Target
ELK1	SLC35A2
ELK1	UBA1
ELK1	ZNF41
ELK4	DSTYK
ELK4	HELB
ELK4	MDM4
ELK4	PPP1R15B
ELK4	RBBP5
ELK4	TAOK1
ELK4	ZC3H11A
EN1	INHBA
EN1	NTM
ENO1	ICMT
ENO1	SZRD1
EOMES	AMICA1
EOMES	ARHGDIB
EOMES	C16orf54
EOMES	CCL4
EOMES	CD180
EOMES	CD27
EOMES	CD84
EOMES	CLEC4E
EOMES	CTSS
EOMES	EVI2B
EOMES	FCGR3A
EOMES	FGR
EOMES	FYB
EOMES	GIMAP7
EOMES	GPR174
EOMES	GPR65
EOMES	GZMH
EOMES	GZMK
EOMES	HCK
EOMES	HCST
EOMES	IL21R
EOMES	IL7R
EOMES	ITGA4
EOMES	KLHL6
EOMES	KLRK1
EOMES	LAG3
EOMES	LYZ
EOMES	MARCH1
EOMES	NKG7
EOMES	NPL
EOMES	PLEK
EOMES	PRDM1
EOMES	PTGER4
EOMES	PYHIN1
EOMES	RGS18
EOMES	RNASE6
EOMES	RTP5
EOMES	SAMD3
EOMES	SIGLEC10
EOMES	SLA2
EOMES	SLAMF7
EOMES	SLAMF8
EOMES	SLCO2B1
EOMES	SP140
EOMES	TAGAP
EOMES	TBXAS1
EOMES	TMC8
EOMES	TMEM156
EOMES	TMIGD2
EOMES	TNFAIP8L2
EOMES	TNFRSF17
EOMES	TNFRSF9
EOMES	UBD
EOMES	WAS
EP300	ABL2
EP300	AHNAK
EP300	AIP
EP300	AKAP13
EP300	ANAPC11
EP300	ANKRD11
EP300	ANKRD39
EP300	ANKS1A
EP300	AP1S1
EP300	ARHGEF11
EP300	ARID1A
EP300	ARID1B
EP300	ARPC4
EP300	ASH1L
EP300	ATF7
EP300	ATOX1
EP300	ATP5H
EP300	ATP5J
EP300	ATP5J2
EP300	ATP6V0B
EP300	ATP6V0E1
EP300	ATP6V1F
EP300	ATRAID
EP300	ATXN7
EP300	AUP1
EP300	BAZ2A
EP300	BLOC1S1
EP300	BNIP1
EP300	BOD1L1
EP300	BOLA3
EP300	BTBD9
EP300	BUD31
EP300	C11orf31
EP300	C1orf123
EP300	C7orf55
EP300	CALM2
EP300	CCDC107
EP300	CCT7
EP300	CDK12
EP300	CELF1
EP300	CHCHD1
EP300	CHD2
EP300	CHD3
EP300	CHD4
EP300	CKS2
EP300	CLTA
EP300	CMC1
EP300	CNIH4
EP300	COMMD1
EP300	COX14
EP300	COX5B
EP300	COX6A1
EP300	COX7A2
EP300	COX7A2L
EP300	COX7B
EP300	COX8A
EP300	CREBBP
EP300	DCTPP1
EP300	DDX17
EP300	DEPDC5
EP300	DGCR8
EP300	DGUOK
EP300	DIP2A
EP300	DNAJC13
EP300	DPM3
EP300	DPY30
EP300	EIF3I
EP300	ELMSAN1
EP300	EP400
EP300	ETV3
EP300	FAM162A
EP300	FAM96B
EP300	FAU
EP300	FIS1
EP300	FOXO3
EP300	FUNDC2
EP300	GALK1
EP300	GEMIN6
EP300	GLRX2
EP300	GOLGA3
EP300	GOLGB1
EP300	GON4L
EP300	GPATCH8
EP300	GRHPR
EP300	GSTO1
EP300	GTPBP1
EP300	GUK1
EP300	HCFC1
EP300	HECTD4
EP300	HERC1
EP300	HINT1
EP300	HIVEP1
EP300	HNRNPC
EP300	HNRNPUL2
EP300	ICT1
EP300	IFI27L2
EP300	ITGB1BP1
EP300	JTB
EP300	KAT6B
EP300	KMT2A
EP300	KMT2C
EP300	KMT2D
EP300	LAMTOR1
EP300	LAMTOR2
EP300	LAMTOR4
EP300	LAMTOR5
EP300	LMTK2
EP300	LRP1
EP300	LSM10
EP300	LSM3
EP300	LSM7
EP300	MAGOH
EP300	MCM3AP
EP300	MDH1
EP300	MDN1
EP300	MED1
EP300	MED31
EP300	MGA
EP300	MICAL3
EP300	MICALL1
EP300	MINOS1
EP300	MLXIP
EP300	MNT
EP300	MRPL11
EP300	MRPL17
EP300	MRPL21
EP300	MRPL22
EP300	MRPL33
EP300	MRPL36
EP300	MRPL41
EP300	MRPL49
EP300	MRPL53
EP300	MRPL54
EP300	MRPL57
EP300	MRPS23
EP300	MRPS33
EP300	MTMR3
EP300	MYEOV2
EP300	MYH9
EP300	NCOA2
EP300	NCOR1
EP300	NCOR2
EP300	NDUFA11
EP300	NDUFA12
EP300	NDUFA2
EP300	NDUFAB1
EP300	NDUFB1
EP300	NDUFB2
EP300	NDUFB6
EP300	NDUFS6
EP300	NDUFS8
EP300	NEDD8
EP300	NFU1
EP300	NHP2
EP300	NME1
EP300	NOP10
EP300	NR2C2
EP300	NTMT1
EP300	NUFIP2
EP300	OST4
EP300	PARK7
EP300	PCNT
EP300	PDPR
EP300	PFDN5
EP300	PIKFYVE
EP300	PLEKHM3
EP300	POLE4
EP300	POLR2G
EP300	POP7
EP300	POU2F1
EP300	PPP1CA
EP300	PPP1R12B
EP300	PPP4C
EP300	PRDX1
EP300	PRELID1
EP300	PRR12
EP300	PRR14L
EP300	PRRC2C
EP300	PSMA6
EP300	PSMA7
EP300	PSMB3
EP300	PSMB4
EP300	PTPN21
EP300	RALGAPA2
EP300	RANBP2
EP300	RAPGEF2
EP300	RBFOX2
EP300	RBM12B
EP300	RNASEH2C
EP300	RNF181
EP300	ROMO1
EP300	RPL26L1
EP300	RPL35
EP300	RRBP1
EP300	RREB1
EP300	SAFB2
EP300	SDHAF2
EP300	SDHB
EP300	SEC61B
EP300	SETD1B
EP300	SF3B6
EP300	SLTM
EP300	SMG7
EP300	SMIM12
EP300	SNAPIN
EP300	SNRNP27
EP300	SNRPG
EP300	SOCS7
EP300	SOGA1
EP300	SON
EP300	SPECC1L
EP300	SPEN
EP300	SRA1
EP300	SRRM2
EP300	SSBP1
EP300	SSH1
EP300	SSNA1
EP300	SSSCA1
EP300	STOML2
EP300	STRA13
EP300	SURF1
EP300	SZT2
EP300	TAOK1
EP300	TBCA
EP300	TCEB2
EP300	TET3
EP300	TIMM10
EP300	TIMM8B
EP300	TMEM131
EP300	TMEM141
EP300	TMEM258
EP300	TNRC6B
EP300	TOB2
EP300	TOMM5
EP300	TPR
EP300	TRAM2
EP300	TRAPPC2L
EP300	TRIM56
EP300	TRIOBP
EP300	TRMT112
EP300	TRPT1
EP300	TRRAP
EP300	TXN
EP300	UQCR11
EP300	UQCRQ
EP300	UROD
EP300	VAMP8
EP300	YLPM1
EP300	ZBTB40
EP300	ZC3H4
EP300	ZC3H7B
EP300	ZFHX3
EP300	ZKSCAN1
EP300	ZKSCAN8
EP300	ZNF236
EP300	ZNF318
EP300	ZNF37A
EP300	ZNF445
EP300	ZNF593
EP300	ZNF70
EP300	ZNF81
EP300	ZNHIT1
EP300	ZZEF1
ERF	ATP5SL
ERF	CLASRP
ERF	TOMM40
ERG	ACTA2
ERG	ADGRA2
ERG	ADGRF5
ERG	CD93
ERG	CXorf36
ERG	GPR4
ERG	HIC1
ERG	ITGA1
ERG	LAMA4
ERG	LHFP
ERG	MRVI1
ERG	PCDH12
ERG	STARD8
ERG	WISP1
ERG	ZEB1
ESR1	AHNAK
ESR1	KDELC1
ESR1	MYC
ESR1	NXNL2
ESR2	ARX
ESR2	COLEC11
ESRRA	ACO2
ESRRA	CAPN1
ESRRA	CHCHD10
ESRRA	COMTD1
ESRRA	COX8A
ESRRA	CYC1
ESRRA	MACROD1
ESRRA	NDUFV1
ESRRA	NUDT22
ESRRA	PPARGC1B
ESRRA	RAB1B
ESRRA	TMX2
ETS1	ADAM12
ETS1	ANTXR2
ETS1	ARHGAP31
ETS1	BICC1
ETS1	C4orf32
ETS1	CD93
ETS1	CLMP
ETS1	COL1A1
ETS1	COL6A3
ETS1	CSF2RB
ETS1	CSGALNACT2
ETS1	DPYD
ETS1	DRAM1
ETS1	ELL2
ETS1	EPAS1
ETS1	ERG
ETS1	F13A1
ETS1	FLI1
ETS1	GIMAP6
ETS1	GLIPR1
ETS1	HIC1
ETS1	IL2RB
ETS1	IL7R
ETS1	ITGA11
ETS1	ITGA5
ETS1	KIAA0513
ETS1	LACC1
