TransFactor	Target
ATF2	TMEM208
ATF2	TMEM219
ATF2	TMEM222
ATF2	TMEM258
ATF2	TMEM87B
ATF2	TMSB10
ATF2	TNKS2
ATF2	TNPO1
ATF2	TNPO3
ATF2	TNRC6B
ATF2	TOMM7
ATF2	TOP1
ATF2	TOR1AIP1
ATF2	TOR1AIP2
ATF2	TP53BP1
ATF2	TPR
ATF2	TPRA1
ATF2	TRAF6
ATF2	TRAPPC1
ATF2	TRAPPC5
ATF2	TRAPPC8
ATF2	TREX1
ATF2	TRIM37
ATF2	TRIM44
ATF2	TRIM56
ATF2	TRIP11
ATF2	TRMT112
ATF2	TRRAP
ATF2	TRUB1
ATF2	TSR3
ATF2	TSTD2
ATF2	TTBK2
ATF2	TTC17
ATF2	TTC21B
ATF2	TTC30B
ATF2	TTC37
ATF2	TTF2
ATF2	TXLNG
ATF2	TXNL4A
ATF2	U2AF1
ATF2	UBA52
ATF2	UBALD2
ATF2	UBE2M
ATF2	UBL5
ATF2	UBL7
ATF2	UBR1
ATF2	UBR2
ATF2	UBR4
ATF2	UBR5
ATF2	UBXN1
ATF2	UBXN4
ATF2	UEVLD
ATF2	UGCG
ATF2	UGGT1
ATF2	UHMK1
ATF2	UQCC2
ATF2	UQCC3
ATF2	UQCR10
ATF2	UQCR11
ATF2	UQCRQ
ATF2	URM1
ATF2	UROD
ATF2	USE1
ATF2	USF1
ATF2	USMG5
ATF2	USO1
ATF2	USP32
ATF2	USP34
ATF2	USP49
ATF2	USP8
ATF2	UXT
ATF2	VHL
ATF2	VPS13B
ATF2	VPS28
ATF2	WDR11
ATF2	WDR13
ATF2	WDR31
ATF2	WDR74
ATF2	WDR83OS
ATF2	WHSC1L1
ATF2	WIBG
ATF2	WIPF2
ATF2	XRCC2
ATF2	XRN2
ATF2	YIPF6
ATF2	YLPM1
ATF2	YME1L1
ATF2	YPEL3
ATF2	YY2
ATF2	ZBTB11
ATF2	ZBTB26
ATF2	ZBTB37
ATF2	ZBTB41
ATF2	ZBTB8OS
ATF2	ZC3H13
ATF2	ZC3H15
ATF2	ZC3H7A
ATF2	ZC3H7B
ATF2	ZDHHC12
ATF2	ZFP91
ATF2	ZFPL1
ATF2	ZFR
