TransFactor	Target
ELF4	SEC24A
ELF4	WDR26
ELF4	ZDHHC5
ELF4	ZMYND12
ELF4	ZNF541
ELK1	DYNC2LI1
ELK1	ELF4
ELK1	ETV5
ELK1	GRAMD1A
ELK1	HNRNPUL1
ELK1	MARK2
ELK1	MEF2D
ELK1	SHC1
ELK1	SLC10A3
ELK1	SPRED2
ELK1	SPRY4
ELK1	UBA2
ELK1	ZXDB
ELK3	AAAS
ELK3	ABHD17A
ELK3	ACAA1
ELK3	ACAP3
ELK3	ACBD3
ELK3	ACOT8
ELK3	ACTR2
ELK3	ADAT1
ELK3	ADAT3
ELK3	ADNP
ELK3	AIP
ELK3	AKAP10
ELK3	AKAP9
ELK3	ALG10
ELK3	ALKBH4
ELK3	ALKBH7
ELK3	ANAPC11
ELK3	ANAPC15
ELK3	ANKRD31
ELK3	ANKS1A
ELK3	ANKS3
ELK3	ANOS1
ELK3	AP4E1
ELK3	APOM
ELK3	APOO
ELK3	APOPT1
ELK3	APTX
ELK3	AQR
ELK3	ARCN1
ELK3	ARFRP1
ELK3	ARHGAP12
ELK3	ARHGDIA
ELK3	ARIH2OS
ELK3	ARL15
ELK3	ARL5B
ELK3	ARPC4
ELK3	ASPSCR1
ELK3	ASXL2
ELK3	ATF1
ELK3	ATP2C1
ELK3	ATP5H
ELK3	ATP5I
ELK3	ATP5L
ELK3	ATP7A
ELK3	ATPIF1
ELK3	ATRN
ELK3	AURKAIP1
ELK3	B3GAT3
ELK3	B4GALNT3
ELK3	B9D1
ELK3	BABAM1
ELK3	BANF1
ELK3	BCOR
ELK3	BIN3
ELK3	BIRC6
ELK3	BLOC1S6
ELK3	BLZF1
ELK3	BMP2K
ELK3	BMPR2
ELK3	BOD1L1
ELK3	BRCC3
ELK3	BSCL2
ELK3	BTBD8
ELK3	BUD31
ELK3	C11orf52
ELK3	C12orf10
ELK3	C12orf66
ELK3	C14orf79
ELK3	C15orf40
ELK3	C17orf49
ELK3	C17orf89
ELK3	C19orf70
ELK3	C1orf122
ELK3	C1orf123
ELK3	C6orf226
ELK3	C7orf55
ELK3	C8orf82
ELK3	C9orf142
ELK3	CALU
ELK3	CAPN3
ELK3	CAPNS1
ELK3	CCBL1
ELK3	CCDC130
ELK3	CCDC61
ELK3	CCNT1
ELK3	CDC27
ELK3	CDK17
ELK3	CDK5
ELK3	CDKN2AIP
ELK3	CDYL
ELK3	CELF1
ELK3	CENPB
ELK3	CERS6
ELK3	CHAMP1
ELK3	CHCHD10
ELK3	CHCHD5
ELK3	CIB1
ELK3	CLINT1
ELK3	CLPX
ELK3	CMC4
ELK3	CMTM1
ELK3	CNPPD1
ELK3	CNST
ELK3	COA4
ELK3	COG5
ELK3	COMMD1
ELK3	COMMD5
ELK3	COPB2
ELK3	COPE
ELK3	COQ4
ELK3	COX17
ELK3	COX4I1
ELK3	COX5B
ELK3	COX6A1
ELK3	COX7A2
ELK3	COX8A
ELK3	CPSF2
ELK3	CPSF3L
ELK3	CPTP
ELK3	CREB3L2
ELK3	CRYBB3
ELK3	CSGALNACT2
ELK3	CSNK1G1
ELK3	CSNK1G3
ELK3	CSNK2A1
ELK3	CSNK2B
ELK3	CSTF2T
ELK3	CTDNEP1
ELK3	CTR9
ELK3	CTSO
ELK3	CTTNBP2NL
ELK3	CTU1
ELK3	CUL4B
ELK3	CUTA
ELK3	CXADR
ELK3	CXorf56
ELK3	DALRD3
ELK3	DCAF12
ELK3	DDAH2
ELK3	DDI2
ELK3	DDX18
ELK3	DDX21
ELK3	DDX46
ELK3	DDX49
ELK3	DDX56
ELK3	DENND6B
ELK3	DERL2
ELK3	DHRS12
ELK3	DHRS4L2
ELK3	DHRS7B
ELK3	DHX15
ELK3	DHX33
ELK3	DHX36
ELK3	DHX8
ELK3	DIEXF
ELK3	DISC1
ELK3	DMAP1
ELK3	DNAJB14
ELK3	DNMT1
ELK3	DPM2
ELK3	DPM3
ELK3	DPP8
ELK3	DPY19L1
ELK3	DPY19L3
ELK3	DR1
ELK3	DST
ELK3	DUS1L
ELK3	DXO
ELK3	DYNLRB1
ELK3	EAF1
ELK3	ECH1
ELK3	EDEM3
ELK3	EIF2B4
ELK3	EIF4EBP3
ELK3	EIF5A
ELK3	ELK4
ELK3	ELOF1
ELK3	ELP5
ELK3	ENDOV
ELK3	EP300
ELK3	ERCC6
ELK3	ERCC6L2
ELK3	ERI1
ELK3	ERN1
ELK3	ETV2
ELK3	EXOC5
ELK3	EXOC6B
ELK3	EXOSC4
ELK3	EYA3
ELK3	FAAH
ELK3	FAM110C
ELK3	FAM120B
ELK3	FAM127A
ELK3	FAM161B
ELK3	FAM173A
ELK3	FAM195B
ELK3	FAM199X
ELK3	FAM208B
ELK3	FAM63B
ELK3	FAM91A1
ELK3	FAM96B
ELK3	FBXO28
ELK3	FBXO38
ELK3	FBXW2
ELK3	FDX1L
ELK3	FIBP
ELK3	FICD
ELK3	FIS1
ELK3	FITM1
ELK3	FKBP2
ELK3	FMN1
ELK3	FN3K
ELK3	FOXO1
ELK3	FOXRED1
ELK3	FRRS1
ELK3	FRS2
ELK3	FUBP3
ELK3	FUZ
ELK3	G2E3
ELK3	GABPA
ELK3	GAREM
ELK3	GART
ELK3	GCAT
ELK3	GCC2
ELK3	GCHFR
ELK3	GLI4
ELK3	GMEB1
ELK3	GNL3L
ELK3	GNPTG
ELK3	GPANK1
ELK3	GPATCH11
ELK3	GPATCH2L
ELK3	GPATCH8
ELK3	GPS1
ELK3	GPX1
ELK3	GSTZ1
ELK3	GTF2H3
ELK3	GTF3A
ELK3	GTF3C3
ELK3	GTF3C5
ELK3	HDDC2
ELK3	HEATR5B
ELK3	HELB
ELK3	HLTF
ELK3	HMBOX1
ELK3	HMBS
ELK3	HNRNPLL
ELK3	HOMER1
ELK3	HPS3
ELK3	HPS5
ELK3	HRSP12
ELK3	HSD11B1L
ELK3	HSD17B8
ELK3	HSPA14
ELK3	HSPBP1
ELK3	HYPK
ELK3	IARS
ELK3	ICT1
ELK3	IDH3B
ELK3	IDNK
ELK3	IL17RA
ELK3	IL6ST
ELK3	INAFM1
ELK3	INO80
ELK3	INO80C
ELK3	INO80E
ELK3	IPP
ELK3	ISG20L2
ELK3	ISOC2
ELK3	ITGA9
ELK3	ITGB1
ELK3	ITPA
ELK3	KAT8
ELK3	KBTBD4
ELK3	KCND3
ELK3	KCTD20
ELK3	KDM5A
ELK3	KIAA0196
ELK3	KIAA0430
ELK3	KIAA0754
ELK3	KIAA1429
ELK3	KIAA1524
ELK3	KIDINS220
ELK3	KIF20B
ELK3	KIF27
ELK3	KLHDC3
ELK3	KLHDC4
ELK3	KLHL20
ELK3	KLHL28
ELK3	KRR1
ELK3	KRTCAP2
ELK3	LANCL1
ELK3	LCOR
ELK3	LDOC1L
ELK3	LEMD3
ELK3	LENG1
ELK3	LEPROT
ELK3	LIMCH1
ELK3	LIMS1
ELK3	LMF2
ELK3	LONP2
ELK3	LPP
ELK3	LRRC29
ELK3	LTN1
ELK3	LUZP6
ELK3	LYPLA2
ELK3	LYRM9
ELK3	LYSMD4
ELK3	MAF1
ELK3	MAGOH
ELK3	MAN2A1
ELK3	MANEA
ELK3	MAP3K7
ELK3	MAP4K3
ELK3	MARCH6
ELK3	MBD5
ELK3	MBTPS2
ELK3	MCM4
ELK3	MCMBP
ELK3	MED11
ELK3	MED23
ELK3	MEF2BNB
ELK3	METTL14
ELK3	METTL23
ELK3	MFAP3
ELK3	MFSD3
ELK3	MGST2
ELK3	MIB2
ELK3	MINOS1
ELK3	MOB1A
ELK3	MOB2
ELK3	MORC3
ELK3	MPV17L2
ELK3	MPZL3
ELK3	MRE11A
ELK3	MRPL12
ELK3	MRPL16
ELK3	MRPL20
ELK3	MRPL21
ELK3	MRPL22
ELK3	MRPL24
ELK3	MRPL27
ELK3	MRPL28
ELK3	MRPL38
ELK3	MRPL40
ELK3	MRPL43
ELK3	MRPL52
ELK3	MRPL53
ELK3	MRPL54
ELK3	MRPS21
ELK3	MRPS34
ELK3	MTDH
ELK3	MTF1
ELK3	MTFR1L
ELK3	MTIF3
ELK3	MTMR1
ELK3	MTMR9
ELK3	MUTYH
ELK3	MVB12A
ELK3	MYEOV2
ELK3	MYL3
ELK3	N4BP2
ELK3	NAA10
ELK3	NAA60
ELK3	NACC2
ELK3	NARFL
ELK3	NAV2
ELK3	NCAPD2
ELK3	NCAPD3
ELK3	NCAPH2
ELK3	NCBP1
ELK3	NDOR1
ELK3	NDUFA1
ELK3	NDUFA13
ELK3	NDUFA2
ELK3	NDUFA4
ELK3	NDUFB1
ELK3	NDUFB7
ELK3	NDUFB9
ELK3	NDUFS3
ELK3	NDUFS5
ELK3	NDUFS6
ELK3	NEDD1
ELK3	NEDD8
ELK3	NEK7
ELK3	NELFE
ELK3	NF1
ELK3	NFKBIL1
ELK3	NIPBL
ELK3	NMD3
ELK3	NOC3L
ELK3	NOL12
ELK3	NOSIP
ELK3	NPAT
ELK3	NPRL2
ELK3	NSMCE1
ELK3	NT5C
ELK3	NTHL1
ELK3	NUDCD1
ELK3	NUDT21
ELK3	NUDT22
ELK3	NUDT8
ELK3	NUP155
ELK3	NXT2
ELK3	OPA1
ELK3	OVCA2
ELK3	OXLD1
ELK3	PACSIN2
ELK3	PAFAH1B2
ELK3	PANK3
ELK3	PARK7
ELK3	PATL1
ELK3	PCGF1
ELK3	PCM1
ELK3	PCYT1A
ELK3	PCYT2
ELK3	PDE12
ELK3	PDPK1
ELK3	PEF1
ELK3	PEX16
ELK3	PEX26
ELK3	PFDN5
ELK3	PFDN6
ELK3	PGM2
ELK3	PHAX
ELK3	PHF20L1
ELK3	PHKG2
ELK3	PIAS2
ELK3	PICK1
ELK3	PIGN
ELK3	PIK3CA
ELK3	PIK3CG
ELK3	PIK3R4
ELK3	PIN4
ELK3	PLEKHJ1
ELK3	PLEKHM3
ELK3	PLXNC1
ELK3	PMPCA
ELK3	PNKP
ELK3	POLA1
ELK3	POLDIP2
ELK3	POLL
ELK3	POLR1B
ELK3	POLR2A
ELK3	POLR2F
ELK3	POLR2H
ELK3	POLR3A
ELK3	POP4
ELK3	POP5
ELK3	PPIP5K2
ELK3	PPP1CA
ELK3	PPP1R35
ELK3	PQBP1
ELK3	PRDX5
ELK3	PRELID1
ELK3	PRKDC
ELK3	PRKG1
ELK3	PROSER3
ELK3	PRRC2C
ELK3	PSENEN
ELK3	PSMB1
ELK3	PSMB3
ELK3	PSMB4
ELK3	PSMB7
ELK3	PSMC1
ELK3	PSMC5
ELK3	PSMD13
ELK3	PSME2
ELK3	PSMG3
ELK3	PTGES2
ELK3	PTPRG
ELK3	PTRH1
ELK3	PUSL1
ELK3	QARS
ELK3	R3HDM1
ELK3	RAB17
ELK3	RAB24
ELK3	RAB2A
ELK3	RAB3GAP2
ELK3	RABEP2
ELK3	RAD18
ELK3	RAD50
ELK3	RALY
ELK3	RAPH1
ELK3	RASEF
ELK3	RASSF8
ELK3	RB1CC1
ELK3	RBBP4
ELK3	RBL2
ELK3	RBM12
ELK3	RBM42
ELK3	REEP3
ELK3	RER1
ELK3	REST
ELK3	RFNG
ELK3	RFWD3
ELK3	RFX3
ELK3	RFXANK
ELK3	RGP1
ELK3	RHOT2
ELK3	RIC1
ELK3	RIF1
ELK3	RNF168
ELK3	RNF181
ELK3	RNF25
ELK3	RNF39
ELK3	RNF4
ELK3	RNF6
ELK3	RNGTT
ELK3	RNMT
ELK3	ROCK2
ELK3	ROMO1
ELK3	RPE
ELK3	RPL19
ELK3	RPL26L1
ELK3	RPL27A
ELK3	RPL29
ELK3	RPL38
ELK3	RPL7L1
ELK3	RPLP2
ELK3	RPRD1B
ELK3	RPS6KA3
ELK3	RPUSD2
ELK3	RQCD1
ELK3	RSPH3
ELK3	RSPRY1
ELK3	SAMD8
ELK3	SART1
ELK3	SCAND1
ELK3	SCNM1
ELK3	SDAD1
ELK3	SDCCAG3
ELK3	SDHAF2
ELK3	SEC14L1
ELK3	SEC23IP
ELK3	SEC24A
ELK3	SENP1
ELK3	SEPT10
ELK3	SEPT7
ELK3	SERINC1
ELK3	SERINC5
ELK3	SETX
ELK3	SF3A1
ELK3	SH2D4A
ELK3	SHARPIN
ELK3	SHOC2
ELK3	SHPRH
ELK3	SIRT3
ELK3	SIRT6
ELK3	SLC25A1
ELK3	SLC25A11
ELK3	SLC25A24
ELK3	SLC25A46
ELK3	SLC30A7
ELK3	SLC35E1
ELK3	SLC38A1
ELK3	SLC4A7
ELK3	SLC7A1
ELK3	SMARCAD1
ELK3	SMEK2
ELK3	SMG8
ELK3	SMIM14
ELK3	SMIM7
ELK3	SMPD2
ELK3	SMURF2
ELK3	SNF8
ELK3	SNRPD2
ELK3	SNX25
ELK3	SNX30
ELK3	SOCS7
ELK3	SON
ELK3	SPG11
ELK3	SPOPL
ELK3	SPTLC2
ELK3	SPTY2D1
ELK3	SRA1
ELK3	SRFBP1
ELK3	SSBP1
ELK3	SSR2
ELK3	SSU72
ELK3	STAM2
ELK3	STK38L
ELK3	STK4
ELK3	STT3A
ELK3	STUB1
ELK3	STX10
ELK3	SYNJ1
ELK3	SYNJ2
ELK3	TAF1
ELK3	TAF13
ELK3	TAF1A
ELK3	TAF1L
ELK3	TAF2
ELK3	TAF3
ELK3	TAF5L
ELK3	TAOK1
ELK3	TBC1D16
ELK3	TBC1D17
ELK3	TCF4
ELK3	TFAM
ELK3	TGS1
ELK3	THAP1
ELK3	THAP4
ELK3	THAP7
ELK3	TIAF1
ELK3	TIMM10
ELK3	TIMM13
ELK3	TIMM17B
ELK3	TIMM8B
ELK3	TM9SF2
ELK3	TM9SF3
ELK3	TMCO3
ELK3	TMEM175
ELK3	TMEM203
ELK3	TMEM208
ELK3	TMUB1
ELK3	TNKS
ELK3	TNKS2
ELK3	TNPO3
ELK3	TOMM40
ELK3	TOMM6
ELK3	TP53BP1
ELK3	TP53BP2
ELK3	TP53I13
ELK3	TPR
ELK3	TRAPPC1
ELK3	TRAPPC10
ELK3	TRAPPC12
ELK3	TRAPPC4
ELK3	TRAPPC8
ELK3	TRIM44
ELK3	TRIP12
ELK3	TRMT112
ELK3	TRMT61A
ELK3	TRMU
ELK3	TRPT1
ELK3	TSR3
ELK3	TSTD2
ELK3	TTC17
ELK3	TTC30B
ELK3	TUBGCP4
ELK3	TUSC2
ELK3	TXLNG
ELK3	TXN2
ELK3	TXNDC17
ELK3	TXNRD2
ELK3	U2AF1L4
ELK3	UBE2J2
ELK3	UBE2M
ELK3	UBL5
ELK3	UBL7
ELK3	UBXN1
ELK3	UBXN2B
ELK3	UCHL5
ELK3	UCK1
ELK3	UFD1L
ELK3	UGGT1
ELK3	UHMK1
ELK3	UQCR11
ELK3	UQCRQ
ELK3	URB2
ELK3	URM1
ELK3	USE1
ELK3	USMG5
ELK3	USP16
ELK3	USP37
ELK3	USP8
ELK3	VEZF1
ELK3	VPS13B
ELK3	WBP1
ELK3	WBP11
ELK3	WDR26
ELK3	WDR36
ELK3	WDR44
ELK3	WDR45
ELK3	WDR74
ELK3	WDR83
ELK3	WDR83OS
ELK3	WIBG
ELK3	WRAP53
ELK3	XAB2
ELK3	XRN2
ELK3	YEATS2
ELK3	YIPF5
ELK3	YME1L1
ELK3	YPEL3
ELK3	YTHDF3
ELK3	YY2
ELK3	ZBTB11
ELK3	ZBTB21
ELK3	ZBTB26
ELK3	ZBTB37
ELK3	ZBTB41
ELK3	ZBTB48
ELK3	ZBTB6
ELK3	ZBTB8OS
ELK3	ZC3H13
ELK3	ZC3H7A
ELK3	ZCCHC6
ELK3	ZDHHC5
ELK3	ZEB1
ELK3	ZFAND2B
ELK3	ZFHX3
ELK3	ZFP64
ELK3	ZFPL1
ELK3	ZFYVE16
ELK3	ZFYVE9
ELK3	ZGPAT
ELK3	ZKSCAN1
ELK3	ZKSCAN8
ELK3	ZNF121
ELK3	ZNF134
ELK3	ZNF136
ELK3	ZNF143
ELK3	ZNF205
ELK3	ZNF354C
ELK3	ZNF460
ELK3	ZNF562
ELK3	ZNF579
ELK3	ZNF580
ELK3	ZNF585B
ELK3	ZNF593
ELK3	ZNF623
ELK3	ZNF641
ELK3	ZNF689
ELK3	ZNF718
ELK3	ZNF787
ELK3	ZNF791
ELK3	ZNF81
ELK3	ZNF829
ELK3	ZNF837
ELK3	ZNHIT1
ELK3	ZNHIT2
ELK3	ZRANB3
ELK3	ZSCAN23
ELK3	ZZZ3
ELK4	ADNP
ELK4	AFF4
ELK4	AGO3
ELK4	ANAPC1
ELK4	ANKRD17
ELK4	AQR
ELK4	ARFGEF2
ELK4	ARHGAP32
ELK4	ARIH1
ELK4	ARL5B
ELK4	ASXL2
ELK4	ATF6
ELK4	ATG2B
ELK4	ATP5D
ELK4	ATP5H
ELK4	ATP5I
ELK4	ATP7A
ELK4	AURKAIP1
ELK4	AVL9
ELK4	BAG4
ELK4	BCLAF1
ELK4	BIRC6
ELK4	BLOC1S1
ELK4	BMPR1A
ELK4	BOD1L1
ELK4	BRCA2
ELK4	BROX
ELK4	BRWD3
ELK4	BTBD8
ELK4	C19orf70
ELK4	CASC5
ELK4	CCNT1
ELK4	CEP97
ELK4	CHCHD5
ELK4	CHD9
ELK4	CHMP2A
ELK4	CNST
ELK4	COMMD4
ELK4	COMMD6
ELK4	COQ4
ELK4	COX4I1
ELK4	COX5B
ELK4	COX6A1
ELK4	COX7A2
ELK4	CREBRF
ELK4	CSNK1G1
ELK4	CTDSPL2
ELK4	CUEDC2
ELK4	CXADR
ELK4	DDI2
ELK4	DDX21
ELK4	DDX3X
ELK4	DDX46
ELK4	DICER1
ELK4	DIEXF
ELK4	DNAJB14
ELK4	DOCK5
ELK4	DPM2
ELK4	DPP8
ELK4	DPY19L3
ELK4	EDEM3
ELK4	EIF2AK2
ELK4	EIF3A
ELK4	ELMSAN1
ELK4	ELP6
ELK4	EP300
ELK4	EPC2
ELK4	ERCC6
ELK4	ERCC6L2
ELK4	ERN1
ELK4	ETV3
ELK4	EYA3
ELK4	FAM179B
ELK4	FAM195A
ELK4	FAM199X
ELK4	FAM208B
ELK4	FAM63B
ELK4	FBXO28
ELK4	FDX1L
ELK4	FEM1B
ELK4	FKBP2
ELK4	FNDC3A
ELK4	G2E3
ELK4	GNL3L
ELK4	GON4L
ELK4	GPATCH11
ELK4	GPATCH2L
ELK4	GPATCH8
ELK4	GPX1
ELK4	GTF2A1
ELK4	GTF3C4
ELK4	HEATR1
ELK4	HEATR5B
ELK4	HELB
ELK4	HIPK1
ELK4	HIPK3
ELK4	HMBOX1
ELK4	INCENP
ELK4	IPO7
ELK4	ITCH
ELK4	ITGA2
ELK4	KAT6A
ELK4	KCTD20
ELK4	KDM5A
ELK4	KIAA0355
ELK4	KIAA0586
ELK4	KIAA0754
ELK4	KIAA1429
ELK4	KIAA1958
ELK4	KIF2A
ELK4	KLHL20
ELK4	KLHL28
ELK4	LATS1
ELK4	LCOR
ELK4	LMBRD2
ELK4	LPP
ELK4	LRCH3
ELK4	LSM4
ELK4	LTN1
ELK4	MAGI3
ELK4	MAN2A1
ELK4	MARCH6
ELK4	MCAT
ELK4	MDN1
ELK4	MED14
ELK4	MED23
ELK4	MGA
ELK4	MIEN1
ELK4	MINOS1
ELK4	MRE11A
ELK4	MRPL23
ELK4	MRPL27
ELK4	MRPL40
ELK4	MRPL53
ELK4	MRPL54
ELK4	MTF1
ELK4	MYEOV2
ELK4	N4BP2
ELK4	NAA38
ELK4	NCAPD3
ELK4	NCOA3
ELK4	NDC1
ELK4	NDUFA1
ELK4	NDUFA13
ELK4	NDUFA2
ELK4	NDUFB2
ELK4	NDUFB3
ELK4	NDUFB7
ELK4	NDUFC2
ELK4	NDUFS3
ELK4	NF1
ELK4	NHLRC2
ELK4	NIPBL
ELK4	NOP9
ELK4	NPAT
ELK4	NRIP1
ELK4	NUDT22
ELK4	NUP155
ELK4	OTUD7B
ELK4	PAFAH1B2
ELK4	PANK3
ELK4	PAPOLA
ELK4	PHF20L1
ELK4	PIK3CA
ELK4	PIKFYVE
ELK4	POLR2F
ELK4	POLR3A
ELK4	POP4
ELK4	POP5
ELK4	PPP2R5E
ELK4	PRDX5
ELK4	PRKDC
ELK4	PROSER3
ELK4	PRR11
ELK4	PRRC2C
ELK4	PSMC5
ELK4	PTGES2
ELK4	PTPRG
ELK4	PTRH1
ELK4	PTRHD1
ELK4	RAB3GAP2
ELK4	RALGAPB
ELK4	RAPGEF6
ELK4	RASEF
ELK4	RB1CC1
ELK4	RBBP5
ELK4	RBM12
ELK4	RBM26
ELK4	REEP3
ELK4	RFX3
ELK4	RIF1
ELK4	RLIM
ELK4	RNF168
ELK4	ROCK2
ELK4	RPS19BP1
ELK4	SAMD8
ELK4	SDE2
ELK4	SDHAF2
ELK4	SDSL
ELK4	SEC24A
ELK4	SECISBP2L
ELK4	SERINC3
ELK4	SERINC5
ELK4	SETX
ELK4	SF3B5
ELK4	SIN3A
ELK4	SKP2
ELK4	SLC25A40
ELK4	SLC30A6
ELK4	SLFN5
ELK4	SMAD5
ELK4	SMC1A
ELK4	SMCHD1
ELK4	SNF8
ELK4	SOCS7
ELK4	SON
ELK4	SP3
ELK4	SP4
ELK4	SPATA13
ELK4	SPEN
ELK4	SRA1
ELK4	SRFBP1
ELK4	SRRM2
ELK4	STAG1
ELK4	STAG2
ELK4	STRN
ELK4	SURF1
ELK4	TAF1
ELK4	TAF1A
ELK4	TAF1L
ELK4	TAF2
ELK4	TAF3
ELK4	TAOK1
ELK4	TEX264
ELK4	THOC2
ELK4	TIMM13
ELK4	TMEM184C
ELK4	TMEM203
ELK4	TMEM208
ELK4	TNKS
ELK4	TNKS2
ELK4	TOR1AIP2
ELK4	TPR
ELK4	TRAPPC1
ELK4	TRIM33
ELK4	TRIM44
ELK4	TRIM56
ELK4	TRIP11
ELK4	TRIP12
ELK4	TTC17
ELK4	TUBGCP4
ELK4	TUSC2
ELK4	TXLNG
ELK4	TXN2
ELK4	UBAP2L
ELK4	UBR1
ELK4	UBR2
ELK4	UEVLD
ELK4	UHMK1
ELK4	UQCR11
ELK4	UQCRQ
ELK4	USMG5
ELK4	USP24
ELK4	USP32
ELK4	VAMP8
ELK4	VCL
ELK4	VCPIP1
ELK4	VPS13B
ELK4	WAC
ELK4	WAPAL
ELK4	WDR26
ELK4	WIPF2
ELK4	XIAP
ELK4	YY1
ELK4	ZBTB11
ELK4	ZBTB21
ELK4	ZBTB37
ELK4	ZBTB41
ELK4	ZC3H13
ELK4	ZC3HAV1L
ELK4	ZCCHC6
ELK4	ZDHHC21
ELK4	ZFHX3
ELK4	ZFP91
ELK4	ZKSCAN1
ELK4	ZKSCAN8
ELK4	ZNF121
ELK4	ZNF281
ELK4	ZNF347
ELK4	ZNF354C
ELK4	ZNF460
ELK4	ZNF496
ELK4	ZNF585A
ELK4	ZNF585B
ELK4	ZNF616
ELK4	ZNF623
ELK4	ZNF641
ELK4	ZNF718
ELK4	ZNF791
ELK4	ZNF81
ELK4	ZNF829
ELK4	ZNF845
ELK4	ZSCAN20
EMX1	CLRN3
EMX1	EMX2
EMX1	GSS
EMX1	PPP1R16A
EMX1	RAB27A
EMX1	SOSTDC1
EMX1	SSR1
EMX1	TRAM2
EMX1	XPOT
EMX1	ZNF385B
EMX2	GLYAT
EMX2	MITF
EMX2	NCCRP1
EMX2	ZNF385B
ENO1	ASB16
ENO1	PGAM1
EOMES	ACSL5
EOMES	ADAM19
EOMES	AMICA1
EOMES	ARHGDIB
EOMES	C16orf54
EOMES	CCL4
EOMES	CD180
EOMES	CD27
EOMES	CD28
EOMES	CD84
EOMES	CSF3R
EOMES	CTSS
EOMES	CXCR4
EOMES	CYSLTR1
EOMES	EVI2B
EOMES	FCGR3A
EOMES	FGD2
EOMES	FGR
EOMES	FYB
EOMES	GAS7
EOMES	GIMAP7
EOMES	GPR174
EOMES	GPR65
EOMES	GZMH
EOMES	GZMK
EOMES	HCK
EOMES	HCST
EOMES	IL21R
EOMES	IL7R
EOMES	ITGA4
EOMES	KCNJ5
EOMES	KIF21B
EOMES	KLHL6
EOMES	KLRK1
EOMES	LAG3
EOMES	LYZ
EOMES	MARCH1
EOMES	MATK
EOMES	NKG7
EOMES	NPL
EOMES	NRP2
EOMES	PLEK
EOMES	PRDM1
EOMES	PRR5L
EOMES	PTGER4
EOMES	PYHIN1
EOMES	RASSF5
EOMES	RGS18
EOMES	RIPK3
EOMES	RNASE6
EOMES	RTP5
EOMES	RUNX3
EOMES	SAMD3
EOMES	SH2D2A
EOMES	SIGLEC10
EOMES	SIGLEC14
EOMES	SLA2
EOMES	SLAMF7
EOMES	SLAMF8
EOMES	SLCO2B1
EOMES	SMAP2
EOMES	SP140
EOMES	STK17B
EOMES	TAGAP
EOMES	TBXAS1
EOMES	TM6SF1
EOMES	TMC8
EOMES	TMEM156
EOMES	TNFAIP8L2
EOMES	WAS
EP300	AAMDC
EP300	AARSD1
EP300	ABHD13
EP300	ABHD14A
EP300	ABHD17B
EP300	ABHD2
EP300	ACAP2
EP300	ACBD3
EP300	ACOT8
EP300	ACTR2
EP300	ADAM10
EP300	ADAM17
EP300	ADAM9
EP300	ADAR
EP300	ADAT1
EP300	ADNP
EP300	ADNP2
EP300	ADPRHL2
EP300	ADRM1
EP300	AFF1
EP300	AFF4
EP300	AGAP1
EP300	AGGF1
EP300	AGO1
EP300	AGO2
EP300	AGO3
EP300	AGO4
EP300	AGTRAP
EP300	AHCTF1
EP300	AHNAK
EP300	AIP
EP300	AKAP10
EP300	AKAP11
EP300	AKAP13
EP300	AKAP2
EP300	AKAP9
EP300	ALG10
EP300	ALKBH6
EP300	ALKBH7
EP300	ALKBH8
EP300	AMOTL1
EP300	ANAPC1
EP300	ANAPC11
EP300	ANAPC15
EP300	ANKEF1
EP300	ANKRD12
EP300	ANKRD13C
EP300	ANKRD17
EP300	ANKRD31
EP300	ANKRD39
EP300	ANKRD44
EP300	ANKRD50
EP300	ANKS1A
EP300	ANKS3
EP300	AP2S1
EP300	AP3M1
EP300	AP4E1
EP300	APC
EP300	APOL6
EP300	APOPT1
EP300	APPL1
EP300	APRT
EP300	APTX
EP300	AQR
EP300	ARAP2
EP300	ARCN1
EP300	ARFGEF1
EP300	ARFGEF2
EP300	ARFGEF3
EP300	ARHGAP12
EP300	ARHGAP21
EP300	ARHGAP32
EP300	ARHGAP42
EP300	ARHGAP5
EP300	ARHGDIA
EP300	ARHGEF11
EP300	ARHGEF12
EP300	ARID1A
EP300	ARID1B
EP300	ARID2
EP300	ARID4A
EP300	ARID4B
EP300	ARIH1
EP300	ARL16
EP300	ARL2
EP300	ARL5B
EP300	ARL6IP4
EP300	ARMC1
EP300	ARNT
EP300	ARPC3
EP300	ARPC4
EP300	ASCC3
EP300	ASH1L
EP300	ASPSCR1
EP300	ASXL2
EP300	ATAD2B
EP300	ATE1
EP300	ATF1
EP300	ATF2
EP300	ATF6
EP300	ATF7
EP300	ATF7IP
EP300	ATG4D
EP300	ATM
EP300	ATOX1
EP300	ATP11A
EP300	ATP11B
EP300	ATP2A2
EP300	ATP2B4
EP300	ATP5D
EP300	ATP5E
EP300	ATP5G1
EP300	ATP5G2
EP300	ATP5H
EP300	ATP5I
EP300	ATP5J2
EP300	ATP6V0B
EP300	ATP6V0C
EP300	ATP6V1F
EP300	ATP7A
EP300	ATPIF1
EP300	ATRAID
EP300	ATRN
EP300	ATRX
EP300	ATXN1
EP300	ATXN1L
EP300	ATXN7
EP300	AUP1
EP300	AURKAIP1
EP300	AVL9
EP300	B3GAT3
EP300	B3GNTL1
EP300	B4GALT7
EP300	BABAM1
EP300	BACH1
EP300	BAD
EP300	BANF1
EP300	BARD1
EP300	BAX
EP300	BAZ1B
EP300	BAZ2A
EP300	BAZ2B
EP300	BBX
EP300	BCL7C
