TransFactor	Target
ATF1	RSBN1
ATF1	RUVBL2
ATF1	SACM1L
ATF1	SASS6
ATF1	SCAF11
ATF1	SCYL2
ATF1	SDE2
ATF1	SDHAF3
ATF1	SEC62
ATF1	SENP2
ATF1	SEPT7
ATF1	SERBP1
ATF1	SERF2
ATF1	SERINC1
ATF1	SERINC3
ATF1	SGOL1
ATF1	SGTA
ATF1	SHARPIN
ATF1	SHFM1
ATF1	SHPRH
ATF1	SIAH1
ATF1	SIKE1
ATF1	SIVA1
ATF1	SKIL
ATF1	SKIV2L2
ATF1	SKP2
ATF1	SLAIN2
ATF1	SLBP
ATF1	SLC19A2
ATF1	SLC25A28
ATF1	SLC25A32
ATF1	SLC30A5
ATF1	SLC30A7
ATF1	SLC30A9
ATF1	SLC33A1
ATF1	SLC35A5
ATF1	SLC35F5
ATF1	SLC39A10
ATF1	SMARCA5
ATF1	SMARCAD1
ATF1	SMC4
ATF1	SMCHD1
ATF1	SMEK1
ATF1	SMEK2
ATF1	SNIP1
ATF1	SNRNP48
ATF1	SNX16
ATF1	SNX5
ATF1	SOCS4
ATF1	SON
ATF1	SPAG9
ATF1	SPAST
ATF1	SPOP
ATF1	SPSB3
ATF1	SPTLC1
ATF1	SPTY2D1
ATF1	SRFBP1
ATF1	SRP54
ATF1	SRPK1
ATF1	SRRM1
ATF1	SRSF1
ATF1	SRSF3
ATF1	SSNA1
ATF1	SSR4
ATF1	SSX2IP
ATF1	STIL
ATF1	STK38L
ATF1	STRAP
ATF1	STRN3
ATF1	STX4
ATF1	STXBP3
ATF1	SUGP1
ATF1	SUV39H2
ATF1	SYNCRIP
ATF1	TAB3
ATF1	TAF10
ATF1	TAF2
ATF1	TAF4B
ATF1	TARS
ATF1	TBC1D10B
ATF1	TBC1D15
ATF1	TBC1D17
ATF1	TBC1D23
ATF1	TBCCD1
ATF1	TBL3
ATF1	TCP1
ATF1	TEAD1
ATF1	TFCP2
ATF1	TFPT
ATF1	TFRC
ATF1	THAP3
ATF1	THAP5
ATF1	THAP7
ATF1	THOC6
ATF1	THRAP3
ATF1	TIMM13
ATF1	TIMM21
ATF1	TIMM44
ATF1	TIPRL
ATF1	TJP1
ATF1	TM2D1
ATF1	TMED2
ATF1	TMED5
ATF1	TMED7
ATF1	TMEM106B
ATF1	TMEM160
ATF1	TMEM167A
ATF1	TMEM175
ATF1	TMEM194A
ATF1	TMEM208
ATF1	TMEM222
ATF1	TMEM234
ATF1	TMEM237
ATF1	TMEM245
ATF1	TMEM259
ATF1	TMEM91
ATF1	TMF1
ATF1	TOP2B
ATF1	TOPBP1
ATF1	TOR1AIP1
ATF1	TOR1AIP2
ATF1	TPP2
ATF1	TRA2B
ATF1	TRAPPC1
ATF1	TRAPPC13
ATF1	TRAPPC6A
ATF1	TRIP11
ATF1	TRMT10C
ATF1	TRMT5
ATF1	TRNT1
ATF1	TROVE2
ATF1	TRUB1
ATF1	TSC22D2
ATF1	TSNAX
ATF1	TTC33
ATF1	TTK
ATF1	TUBB2A
ATF1	TUBB3
ATF1	TUBGCP6
ATF1	TUT1
ATF1	TWISTNB
ATF1	TXLNG
ATF1	TXNDC16
ATF1	U2SURP
ATF1	UBA6
ATF1	UBE2B
ATF1	UBE2H
ATF1	UBE2V2
ATF1	UBL3
ATF1	UBP1
ATF1	UBQLN1
ATF1	UBR2
ATF1	UBR7
ATF1	UBXN4
ATF1	UCHL5
ATF1	UFL1
ATF1	UQCRQ
ATF1	UROD
ATF1	USP14
ATF1	USP15
ATF1	USP16
ATF1	USP20
ATF1	USP32
ATF1	USP37
ATF1	USP42
ATF1	USP8
ATF1	USP9X
ATF1	UTP15
ATF1	UTP23
ATF1	VCPIP1
ATF1	VEZT
ATF1	VPS37A
ATF1	VPS4B
ATF1	VRK1
ATF1	VTA1
ATF1	WBP1
ATF1	WBP11
ATF1	WDHD1
ATF1	WDR18
ATF1	WDR26
ATF1	WDR33
ATF1	WDR36
ATF1	WDR43
ATF1	WEE1
ATF1	WNK1
ATF1	WRN
ATF1	XAB2
ATF1	XPO4
ATF1	XPOT
ATF1	XRCC4
ATF1	XRN1
ATF1	XRN2
ATF1	YIF1A
ATF1	YIF1B
ATF1	YIPF6
ATF1	YME1L1
ATF1	YOD1
ATF1	YTHDC1
ATF1	YTHDF3
ATF1	YWHAG
ATF1	YY1
ATF1	ZBTB10
ATF1	ZBTB11
ATF1	ZBTB14
ATF1	ZBTB17
ATF1	ZBTB21
ATF1	ZBTB48
ATF1	ZC3H15
ATF1	ZCRB1
ATF1	ZFAND2B
ATF1	ZFAND6
ATF1	ZFC3H1
ATF1	ZFP91
ATF1	ZFPL1
ATF1	ZFX
ATF1	ZNF121
ATF1	ZNF131
ATF1	ZNF146
ATF1	ZNF180
ATF1	ZNF181
ATF1	ZNF184
ATF1	ZNF213
ATF1	ZNF260
ATF1	ZNF367
ATF1	ZNF414
ATF1	ZNF426
ATF1	ZNF444
ATF1	ZNF460
ATF1	ZNF543
ATF1	ZNF562
ATF1	ZNF593
ATF1	ZNF614
ATF1	ZNF627
ATF1	ZNF644
ATF1	ZNF653
ATF1	ZNF668
ATF1	ZNF670
ATF1	ZNF675
ATF1	ZNF678
ATF1	ZNF680
ATF1	ZNF688
ATF1	ZNF776
ATF1	ZNF791
ATF1	ZNF837
ATF1	ZNF92
ATF1	ZNHIT2
ATF1	ZRANB3
ATF2	AAMDC
ATF2	AARSD1
ATF2	ABHD14A
ATF2	ABHD2
ATF2	ACAA1
ATF2	ACADVL
ATF2	ACBD3
ATF2	ACER2
ATF2	ACOT13
ATF2	ACTR8
ATF2	ACYP2
ATF2	ADAM10
ATF2	ADAM17
ATF2	ADAM22
ATF2	ADAM9
ATF2	ADAT1
ATF2	ADCK5
ATF2	ADNP
ATF2	ADNP2
ATF2	AFF4
ATF2	AFG3L2
ATF2	AGFG1
ATF2	AGPAT2
ATF2	AKAP10
ATF2	AKIRIN1
ATF2	ALDH6A1
ATF2	ALG10
ATF2	ALKBH4
ATF2	ALKBH6
ATF2	ALKBH7
ATF2	ANAPC1
ATF2	ANKFY1
ATF2	ANKRD13D
ATF2	ANKRD17
ATF2	ANKS1A
ATF2	ANO6
ATF2	AP3M1
ATF2	APC
ATF2	APOPT1
ATF2	APPBP2
ATF2	APRT
ATF2	ARF5
ATF2	ARFGEF2
ATF2	ARHGAP11B
