TransFactor	Target
ATF1	MPND
ATF1	MRPL19
ATF1	MRPL24
ATF1	MRPL50
ATF1	MSANTD4
ATF1	MSL3
ATF1	MTBP
ATF1	MTX1
ATF1	MUL1
ATF1	MVB12A
ATF1	MYNN
ATF1	N4BP2L2
ATF1	NAPA
ATF1	NARFL
ATF1	NAT6
ATF1	NBEAL1
ATF1	NCOA7
ATF1	NDUFA5
ATF1	NDUFA7
ATF1	NDUFAF3
ATF1	NDUFS7
ATF1	NDUFV3
ATF1	NEDD1
ATF1	NEK4
ATF1	NEK7
ATF1	NFXL1
ATF1	NMD3
ATF1	NOP58
ATF1	NR1D2
ATF1	NSRP1
ATF1	NSUN6
ATF1	NUDCD1
ATF1	NUDCD2
ATF1	NUFIP2
ATF1	NUP107
ATF1	NUP214
ATF1	NUPL2
ATF1	NUS1
ATF1	OCEL1
ATF1	OCIAD1
ATF1	ORC4
ATF1	ORMDL1
ATF1	OSBPL8
ATF1	OTUD6B
ATF1	PACRGL
ATF1	PAK1IP1
ATF1	PAPOLA
ATF1	PAQR3
ATF1	PARPBP
ATF1	PARS2
ATF1	PAXBP1
ATF1	PCIF1
ATF1	PCM1
ATF1	PCNP
ATF1	PDCD10
ATF1	PEMT
ATF1	PEX10
ATF1	PGAP1
ATF1	PHF10
ATF1	PHF20L1
ATF1	PHF6
ATF1	PIK3CA
ATF1	PIN1
ATF1	PJA2
ATF1	PKN2
ATF1	PMS1
ATF1	PMVK
ATF1	PNN
ATF1	PNPLA8
ATF1	POC1B
ATF1	POLK
ATF1	POLR2M
ATF1	POT1
ATF1	PPHLN1
ATF1	PPIG
ATF1	PPIL4
ATF1	PPIP5K2
ATF1	PPM1A
ATF1	PPM1B
ATF1	PPP1CB
ATF1	PPP1R15B
ATF1	PPP1R2
ATF1	PPP2R3C
ATF1	PPP6R3
ATF1	PPWD1
ATF1	PQBP1
ATF1	PQLC1
ATF1	PRDM10
ATF1	PRMT3
ATF1	PRPF38B
ATF1	PRPF40A
ATF1	PRPF4B
ATF1	PRPF6
ATF1	PSMC6
ATF1	PSMD8
ATF1	PTGES3
ATF1	PTPN11
ATF1	PTRH1
ATF1	PURB
ATF1	PUS7L
ATF1	PWWP2A
ATF1	QPCTL
ATF1	QSER1
ATF1	RAB21
ATF1	RAB3A
ATF1	RAB8B
ATF1	RABAC1
ATF1	RABGGTA
ATF1	RABL3
ATF1	RAD17
ATF1	RAD23A
ATF1	RANBP2
ATF1	RANBP6
ATF1	RAP1B
ATF1	RAPGEF6
ATF1	RB1
ATF1	RB1CC1
ATF1	RBM25
ATF1	RBM39
ATF1	RBM42
ATF1	RBM48
ATF1	RBM7
ATF1	RECQL
ATF1	REL
ATF1	RICTOR
ATF1	RIOK1
ATF1	RLF
ATF1	RLIM
ATF1	RNF138
ATF1	RNF40
ATF1	RNGTT
ATF1	RPRD1A
ATF1	RPS6KA3
ATF1	RRNAD1
ATF1	RSBN1
ATF1	RSPRY1
ATF1	RSRC2
ATF1	SACM1L
ATF1	SARNP
ATF1	SASS6
ATF1	SCAF1
ATF1	SCAF11
ATF1	SCLT1
