TransFactor	Target
ARID5B	LSM2
ARID5B	LSM4
ARID5B	LSM6
ARID5B	LYST
ARID5B	MAD2L2
ARID5B	MAPK15
ARID5B	MAPK8
ARID5B	MARCH7
ARID5B	MARCH9
ARID5B	MCTP2
ARID5B	MOK
ARID5B	MPDU1
ARID5B	MPP5
ARID5B	MRPS21
ARID5B	MRPS33
ARID5B	MSL2
ARID5B	MXD1
ARID5B	N6AMT2
ARID5B	NAA15
ARID5B	NAT14
ARID5B	NBEA
ARID5B	NCKAP1
ARID5B	NDUFA6
ARID5B	NDUFB6
ARID5B	NDUFB7
ARID5B	NDUFC1
ARID5B	NDUFC2
ARID5B	NDUFS4
ARID5B	NME2
ARID5B	NPAT
ARID5B	NSMCE1
ARID5B	NUDT2
ARID5B	NUFIP2
ARID5B	NUP188
ARID5B	OCLM
ARID5B	OCRL
ARID5B	ORC2
ARID5B	OXR1
ARID5B	PAFAH1B1
ARID5B	PAPOLA
ARID5B	PDCD6IP
ARID5B	PDE4D
ARID5B	PFDN5
ARID5B	PHF20L1
ARID5B	PHLPP1
ARID5B	PLA2G6
ARID5B	PPIAL4G
ARID5B	PPIB
ARID5B	PPIP5K2
ARID5B	PPP1R15B
ARID5B	PPP4C
ARID5B	PRDX1
ARID5B	PRKAR1A
ARID5B	RAB21
ARID5B	RAB27B
ARID5B	RAB5A
ARID5B	RABAC1
ARID5B	RABGAP1L
ARID5B	RAD23A
ARID5B	RAPGEF1
ARID5B	RASSF8
ARID5B	RBM27
ARID5B	RBM4
ARID5B	RBSN
ARID5B	RECQL
ARID5B	RIF1
ARID5B	RNASEK
ARID5B	RPL32
ARID5B	RUNX1T1
ARID5B	SAC3D1
ARID5B	SATB1
ARID5B	SEC24D
ARID5B	SEPT2
ARID5B	SHROOM3
ARID5B	SLC12A6
ARID5B	SLC16A7
ARID5B	SLC2A10
ARID5B	SLC2A12
ARID5B	SMAD2
ARID5B	SMEK1
ARID5B	SMIM19
ARID5B	SNRK
ARID5B	SNRNP35
ARID5B	SNRPD2
ARID5B	SOX5
ARID5B	SPATA13
ARID5B	SRPK2
ARID5B	STAU1
ARID5B	STON1
ARID5B	SYNE2
ARID5B	SYNGAP1
ARID5B	TAF1
ARID5B	TAF6L
ARID5B	TANC2
ARID5B	TAX1BP1
ARID5B	TBC1D5
ARID5B	TCF4
ARID5B	TGFBRAP1
ARID5B	THAP4
ARID5B	THAP5
ARID5B	TIPARP
ARID5B	TJP2
ARID5B	TMCC1
ARID5B	TMEM184C
ARID5B	TMEM30A
ARID5B	TMF1
ARID5B	TNIP2
ARID5B	TNRC6B
ARID5B	TNRC6C
ARID5B	TPI1
ARID5B	TRAPPC3
ARID5B	TTC30B
ARID5B	TTC5
ARID5B	UBAP1L
ARID5B	UBE4A
ARID5B	UBR1
ARID5B	UEVLD
ARID5B	UQCC2
ARID5B	UQCC3
ARID5B	USE1
ARID5B	USP14
ARID5B	USP45
ARID5B	USP54
ARID5B	UTRN
ARID5B	VARS2
ARID5B	WDPCP
ARID5B	YAP1
ARID5B	ZCCHC4
ARID5B	ZNF106
ARID5B	ZNF382
ARID5B	ZNF397
ARID5B	ZNF429
ARID5B	ZNF571
ARID5B	ZNF608
ARID5B	ZNF654
ARID5B	ZNF708
ARID5B	ZNF771
ARID5B	ZNF787
ARID5B	ZNHIT3
ARID5B	ZSWIM7
ARNT	AARSD1
ARNT	AATF
