TransFactor	Target
ATF2	PIK3CA
ATF2	PIK3R4
ATF2	PIKFYVE
ATF2	PJA2
ATF2	PLEKHB2
ATF2	PLEKHJ1
ATF2	PLEKHM3
ATF2	PLXNC1
ATF2	POLK
ATF2	POLL
ATF2	POLR1A
ATF2	POLR1C
ATF2	POLR2B
ATF2	POLR2F
ATF2	POLR2H
ATF2	POLR2I
ATF2	POLR3A
ATF2	POLRMT
ATF2	POMK
ATF2	POP7
ATF2	PPAN
ATF2	PPAT
ATF2	PPCDC
ATF2	PPIB
ATF2	PPIG
ATF2	PPIP5K2
ATF2	PPM1D
ATF2	PPP1R12A
ATF2	PPP1R12C
ATF2	PPP1R14B
ATF2	PPP1R35
ATF2	PPP1R7
ATF2	PPP2R5E
ATF2	PPP4C
ATF2	PPP4R2
ATF2	PPTC7
ATF2	PQBP1
ATF2	PRELID1
ATF2	PREPL
ATF2	PRKAR1A
ATF2	PRKCI
ATF2	PRKDC
ATF2	PRKRIP1
ATF2	PRPF40A
ATF2	PRR11
ATF2	PRRC2C
ATF2	PSMG3
ATF2	PSMG4
ATF2	PTGES2
ATF2	PTOV1
ATF2	PTPN11
ATF2	PTPN4
ATF2	PTPRG
ATF2	PTRH1
ATF2	PTRHD1
ATF2	PUS7L
ATF2	PUSL1
ATF2	PWWP2B
ATF2	QKI
ATF2	QPCTL
ATF2	QSER1
ATF2	QTRT1
ATF2	R3HDM1
ATF2	RAB24
ATF2	RAB3GAP1
ATF2	RAB3GAP2
ATF2	RABEP2
ATF2	RABGAP1L
ATF2	RABL3
ATF2	RAD21
ATF2	RAD23A
ATF2	RAD9A
ATF2	RANBP2
ATF2	RANGRF
ATF2	RAP2A
ATF2	RAPGEF6
ATF2	RASA1
ATF2	RASA2
ATF2	RASSF3
ATF2	RASSF7
ATF2	RB1CC1
ATF2	RBBP4
ATF2	RBBP5
ATF2	RBL1
ATF2	RBM12
ATF2	RBM26
ATF2	RBM27
ATF2	RBM43
ATF2	RBM6
ATF2	RBM7
ATF2	RBMXL1
ATF2	RC3H2
ATF2	RCAN3
ATF2	RECQL
ATF2	RECQL5
ATF2	REEP3
ATF2	REL
ATF2	REST
ATF2	REV3L
ATF2	RFC1
ATF2	RFWD3
ATF2	RFXANK
ATF2	RHBDD1
ATF2	RHOT2
ATF2	RIC1
ATF2	RIF1
ATF2	RILP
ATF2	RNASEH2C
ATF2	RNASEK
ATF2	RNF111
ATF2	RNF113A
ATF2	RNF115
ATF2	RNF126
ATF2	RNF168
ATF2	RNF169
ATF2	RNF25
ATF2	RNGTT
ATF2	ROMO1
ATF2	RPL11
ATF2	RPL12
ATF2	RPL13
ATF2	RPL13A
ATF2	RPL14
ATF2	RPL18
ATF2	RPL18A
ATF2	RPL19
ATF2	RPL23
ATF2	RPL23A
ATF2	RPL24
ATF2	RPL27A
ATF2	RPL28
ATF2	RPL29
ATF2	RPL32
ATF2	RPL34
ATF2	RPL35
ATF2	RPL36
ATF2	RPL37
ATF2	RPL37A
ATF2	RPL38
ATF2	RPL39
ATF2	RPL7A
ATF2	RPL8
ATF2	RPLP1
ATF2	RPLP2
ATF2	RPP21
ATF2	RPP25L
ATF2	RPS10
ATF2	RPS11
ATF2	RPS14
ATF2	RPS15
ATF2	RPS16
ATF2	RPS19
ATF2	RPS19BP1
ATF2	RPS2
ATF2	RPS20
ATF2	RPS21
ATF2	RPS24
ATF2	RPS6
ATF2	RPS6KA3
ATF2	RPS6KA5
ATF2	RPS7
ATF2	RPS8
ATF2	RPS9
ATF2	RPSA
ATF2	RPUSD1
ATF2	RQCD1
ATF2	RRAGC
ATF2	RREB1
ATF2	RSBN1L
ATF2	RSF1
ATF2	RSPRY1
ATF2	RSRC1
ATF2	SAMD10
ATF2	SAMD4B
ATF2	SAMD8
ATF2	SAT2
ATF2	SAV1
ATF2	SCAF11
ATF2	SCAND1
ATF2	SCYL2
ATF2	SDE2
ATF2	SEC23A
ATF2	SEC23B
ATF2	SEC23IP
ATF2	SEC24A
ATF2	SEC24B
ATF2	SEC24D
ATF2	SEC63
ATF2	SENP1
ATF2	SENP2
ATF2	SEPW1
ATF2	SERF2
ATF2	SERINC1
ATF2	SERINC3
ATF2	SERINC5
ATF2	SESN3
ATF2	SETD7
ATF2	SF3A1
ATF2	SF3B1
ATF2	SFXN4
ATF2	SGK3
ATF2	SGOL2
ATF2	SGSM3
ATF2	SGTA
ATF2	SHFM1
ATF2	SHPRH
ATF2	SIKE1
ATF2	SIRT1
ATF2	SIRT3
ATF2	SIRT6
ATF2	SKIL
ATF2	SLC25A40
ATF2	SLC25A46
ATF2	SLC30A1
ATF2	SLC30A5
ATF2	SLC30A6
ATF2	SLC33A1
ATF2	SLC35A3
ATF2	SLC35A5
ATF2	SLC35F5
ATF2	SLC38A7
ATF2	SLIRP
ATF2	SMAD1
ATF2	SMARCA5
ATF2	SMC1A
ATF2	SMC2
ATF2	SMC3
ATF2	SMC6
ATF2	SMCR8
ATF2	SMDT1
ATF2	SMEK2
ATF2	SMG1
ATF2	SMG8
ATF2	SMIM4
ATF2	SMIM7
ATF2	SMPD2
ATF2	SNRNP200
ATF2	SNRNP35
ATF2	SNRNP70
ATF2	SNRPA
ATF2	SNRPD2
ATF2	SNX12
ATF2	SOCS5
ATF2	SOCS7
ATF2	SON
ATF2	SP2
ATF2	SP3
ATF2	SP4
ATF2	SPAG9
ATF2	SPATA2L
ATF2	SPATA5
ATF2	SPPL2B
ATF2	SPRTN
ATF2	SPSB3
ATF2	SPTY2D1
ATF2	SRBD1
