TransFactor	Target
ARNT	DOCK1
ARNT	DRAP1
ARNT	DTYMK
ARNT	E2F1
ARNT	EFNA1
ARNT	EMC9
ARNT	ENOPH1
ARNT	EPC1
ARNT	ERBB2IP
ARNT	ERCC6
ARNT	ERP29
ARNT	EVC
ARNT	EWSR1
ARNT	EZH1
ARNT	FAM114A2
ARNT	FAM192A
ARNT	FAM213B
ARNT	FAM3A
ARNT	FAM63A
ARNT	FAM63B
ARNT	FAM8A1
ARNT	FAM96B
ARNT	FEN1
ARNT	FNDC3A
ARNT	FRMD6
ARNT	FUT11
ARNT	GALNS
ARNT	GEMIN5
ARNT	GET4
ARNT	GIGYF2
ARNT	GNAS
ARNT	GNB2
ARNT	GNG12
ARNT	GTF3A
ARNT	H2AFZ
ARNT	HCFC2
ARNT	HEATR1
ARNT	HHAT
ARNT	HNRNPU
ARNT	HSF1
ARNT	HSPD1
ARNT	HSPE1
ARNT	INADL
ARNT	IP6K1
ARNT	ISOC2
ARNT	JADE2
ARNT	KIAA0040
ARNT	KIDINS220
ARNT	KLHL12
ARNT	LIN7B
ARNT	LONP1
ARNT	LPP
ARNT	MACROD1
ARNT	MARCH8
ARNT	MEF2D
ARNT	MELK
ARNT	MFAP3
ARNT	MIEN1
ARNT	MKL2
ARNT	MKLN1
ARNT	MMAB
ARNT	MRPL27
ARNT	MRPL36
ARNT	MRPS18A
ARNT	MRPS2
ARNT	MRPS33
ARNT	MTA2
ARNT	MTX3
ARNT	MVK
ARNT	MXD3
ARNT	MYO9A
ARNT	MZB1
ARNT	NARF
ARNT	NDUFB2
ARNT	NDUFS6
ARNT	NEK11
ARNT	NOC2L
ARNT	NOP10
ARNT	NTMT1
ARNT	NUDT17
ARNT	OAZ1
ARNT	OGFR
ARNT	ORC6
ARNT	OTUD1
ARNT	PARP1
ARNT	PDCL3
ARNT	PGAM1
ARNT	PHC3
ARNT	PIGM
ARNT	POGK
ARNT	PPFIA3
ARNT	PPP1R9A
ARNT	PPP2R2A
ARNT	PQBP1
ARNT	PRDX1
ARNT	PRELID1
ARNT	PSMD13
ARNT	PUSL1
ARNT	RAB11FIP2
ARNT	RAB3GAP2
ARNT	RAD23A
ARNT	RAN
ARNT	RANBP1
ARNT	RBX1
ARNT	RHBDD3
ARNT	RIC1
ARNT	RNF181
ARNT	RNF38
ARNT	RNF7
ARNT	ROR1
ARNT	SAC3D1
ARNT	SAE1
ARNT	SCAND1
ARNT	SCO2
ARNT	SEC11C
ARNT	SERF2
ARNT	SGTA
ARNT	SIK3
ARNT	SIRT1
ARNT	SLC25A22
ARNT	SLC39A10
ARNT	SLK
ARNT	SNAP47
ARNT	SNRPA
ARNT	SOCS5
ARNT	SPIN1
ARNT	STIP1
ARNT	SYNRG
ARNT	TADA1
ARNT	TAF1
ARNT	TALDO1
ARNT	TCF25
ARNT	TEN1
ARNT	THAP7
ARNT	TIMM17B
ARNT	TIMM8B
ARNT	TMEM55B
ARNT	TMF1
ARNT	TOMM20
ARNT	TP53BP2
ARNT	TRAPPC2L
ARNT	TRAPPC5
ARNT	TSC1
ARNT	UBE2Q1
ARNT	UBE2S
ARNT	UQCC2
ARNT	UQCR11
ARNT	VDAC2
ARNT	VGF
ARNT	YAP1
ARNT	ZC3H11A
ARNT	ZNF169
ARNT	ZNF318
ARNT	ZNF354C
ARNT	ZNF491
ARNT	ZNF573
ARNT2	ACADSB
ARNT2	ACE2
ARNT2	ACTB
ARNT2	ACTL8
ARNT2	ACVR2B
ARNT2	AFF4
ARNT2	AGTR1
ARNT2	AHCYL1
ARNT2	AKAP9
ARNT2	ALDH1A3
ARNT2	ANLN
ARNT2	ARHGEF3
ARNT2	ARL3
ARNT2	ARMC9
ARNT2	ARMT1
ARNT2	ARPC2
ARNT2	ARPC5
ARNT2	BHLHB9
ARNT2	BRI3
ARNT2	C19orf47
ARNT2	C1orf198
ARNT2	C20orf96
ARNT2	C2orf15
ARNT2	C5AR2
ARNT2	C9orf116
ARNT2	CACNB2
ARNT2	CADM2
ARNT2	CAMK2B
ARNT2	CBR1
ARNT2	CCDC103
ARNT2	CCDC88C
ARNT2	CCNT1
ARNT2	CDK20
ARNT2	CEBPB
ARNT2	CENPN
ARNT2	CEP120
ARNT2	CFAP44
ARNT2	CFAP57
ARNT2	CHFR
ARNT2	CHIC1
ARNT2	CHM
ARNT2	CIPC
ARNT2	CIRBP
ARNT2	CMC2
ARNT2	CNNM3
ARNT2	COMMD7
ARNT2	CORO1C
ARNT2	COTL1
ARNT2	CRTC3
ARNT2	CST5
ARNT2	CSTB
ARNT2	DCAF13
ARNT2	DCAF4
ARNT2	DCTN4
ARNT2	DNAJC16
ARNT2	DOCK1
ARNT2	DOK1
ARNT2	DUSP9
ARNT2	EIF4E3
ARNT2	EMC2
ARNT2	ENO1
ARNT2	ENPP5
ARNT2	ERBB3
ARNT2	ERN1
ARNT2	FAM120A
ARNT2	FAM120B
ARNT2	FAM179B
ARNT2	FAM214A
ARNT2	FAM47E
ARNT2	FBXL2
ARNT2	FBXO36
ARNT2	FBXO38
ARNT2	FUOM
ARNT2	FZD9
ARNT2	GFRA1
ARNT2	GIGYF2
ARNT2	GLRB
ARNT2	GNPDA2
ARNT2	GPRASP2
ARNT2	GRIK3
ARNT2	GRM4
ARNT2	HEBP2
ARNT2	HHAT
ARNT2	HIF1A
ARNT2	HILPDA
ARNT2	HOOK2
ARNT2	HPDL
ARNT2	HRSP12
ARNT2	IGF1R
ARNT2	IKZF5
ARNT2	JAKMIP3
ARNT2	KCMF1
ARNT2	KCNE4
ARNT2	KCTD3
ARNT2	KDM3B
ARNT2	KIAA0040
ARNT2	KIAA1328
ARNT2	KLHL11
ARNT2	KLHL42
ARNT2	LACTB2
ARNT2	LCOR
ARNT2	LDOC1L
ARNT2	LFNG
ARNT2	LIMK1
ARNT2	LRRC48
ARNT2	LRRC56
ARNT2	MALSU1
ARNT2	MAPT
ARNT2	MARCH8
ARNT2	MATR3
ARNT2	MCCC1
ARNT2	MED13L
ARNT2	MELK
ARNT2	METTL20
ARNT2	MICALCL
ARNT2	MLPH
ARNT2	MRPL15
ARNT2	MSI2
ARNT2	MSL3
ARNT2	MVD
ARNT2	MYL12A
ARNT2	MYO18B
ARNT2	NARF
ARNT2	NBEA
ARNT2	NEO1
ARNT2	NNT
ARNT2	NOL4L
