sample	Camptothecin_1003	Vinblastine_1004	Cisplatin_1005	Cytarabine_1006	Docetaxel_1007	Gefitinib_1010	Navitoclax_1011	Vorinostat_1012	Nilotinib_1013	Olaparib_1017	Axitinib_1021	AZD7762_1022	SB216763_1025	KU-55933_1030	Afatinib_1032	Staurosporine_1034	PLX-4720_1036	NU7441_1038	Doramapimod_1042	Wee1 Inhibitor_1046	Nutlin-3a (-)_1047	Mirin_1048	PD173074_1049	ZM447439_1050	Alisertib_1051	RO-3306_1052	MK-2206_1053	Palbociclib_1054	Dactolisib_1057	Pictilisib_1058	AZD8055_1059	PD0325901_1060	Obatoclax Mesylate_1068	5-Fluorouracil_1073	Dasatinib_1079	Paclitaxel_1080	Crizotinib_1083	Rapamycin_1084	Sorafenib_1085	BI-2536_1086	Irinotecan_1088	Oxaliplatin_1089	BMS-536924_1091	GSK1904529A_1093	Tozasertib_1096	PF-4708671_1129	PRIMA-1MET_1131	Erlotinib_1168	Niraparib_1177	MK-1775_1179	Dinaciclib_1180	Gemcitabine_1190	Bortezomib_1191	GSK269962A_1192	SB505124_1194	Tamoxifen_1199	Fulvestrant_1200	EPZ004777_1237	YK-4-279_1239	Daporinad_1248	BMS-345541_1249	AZ960_1250	Talazoparib_1259	XAV939_1268	Trametinib_1372	Dabrafenib_1373	Temozolomide_1375	AZD5438_1401	IAP_5620_1428	AZD2014_1441	AZD1208_1449	AZD1332_1463	Ruxolitinib_1507	Linsitinib_1510	Epirubicin_1511	Cyclophosphamide_1512	Pevonedistat_1529	Sapitinib_1549	Uprosertib_1553	LCL161_1557	Lapatinib_1558	Luminespib_1559	Alpelisib_1560	Taselisib_1561	EPZ5676_1563	SCH772984_1564	IWP-2_1576	Leflunomide_1578	Entinostat_1593	OSI-027_1594	LGK974_1598	VE-822_1613	WZ4003_1614	CZC24832_1615	AZD5582_1617	GSK2606414_1618	PFI3_1620	PCI-34051_1621	Wnt-C59_1622	I-BET-762_1624	RVX-208_1625	OTX015_1626	GSK343_1627	ML323_1629	Entospletinib_1630	PRT062607_1631	Ribociclib_1632	AGI-6780_1634	Picolinici-acid_1635	AZD5153_1706	CDK9_5576_1708	CDK9_5038_1709	Eg5_9814_1712	ERK_2440_1713	ERK_6604_1714	IRAK4_4710_1716	JAK1_8709_1718	AZD5991_1720	PAK_5339_1730	TAF1_5496_1732	ULK1_4989_1733	VSP34_8731_1734	Selumetinib_1736	IGF1R_3801_1738	JAK_8517_1739	AZD4547_1786	Ibrutinib_1799	Zoledronate_1802	Acetalax_1804	Oxaliplatin_1806	Carmustine_1807	Topotecan_1808	Teniposide_1809	Mitoxantrone_1810	Dactinomycin_1811	Fludarabine_1813	Nelarabine_1814	Fulvestrant_1816	Vincristine_1818	Docetaxel_1819	Podophyllotoxin bromide_1825	Dihydrorotenone_1827	Gallibiscoquinazole_1830	Elephantin_1835	Sinularin_1838	Sabutoclax_1849	LY2109761_1852	OF-1_1853	MN-64_1854	KRAS (G12C) Inhibitor-12_1855	MG-132_1862	BDP-00009066_1866	Buparlisib_1873	Ulixertinib_1908	Venetoclax_1909	ABT737_1910	Dactinomycin_1911	Afuresertib_1912	AGI-5198_1913	AZD3759_1915	AZD5363_1916	AZD6738_1917	AZD8186_1918	Osimertinib_1919	Cediranib_1922	Ipatasertib_1924	GDC0810_1925	GNE-317_1926	GSK2578215A_1927	I-BRD9_1928	Telomerase Inhibitor IX_1930	MIRA-1_1931	NVP-ADW742_1932	P22077_1933	Savolitinib_1936	UMI-77_1939	WIKI4_1940	Sepantronium bromide_1941	MIM1_1996	WEHI-539_1997	BPD-00008900_1998	Foretinib_2040	BIBR-1532_2043	Pyridostatin_2044	AMG-319_2045	MK-8776_2046	Ulixertinib_2047	Vinorelbine_2048	VX-11e_2096	Uprosertib_2106	LJI308_2107	AZ6102_2109	GSK591_2110	VE821_2111	AZD6482_2169	AT13148_2170	BMS-754807_2171	JQ1_2172
COSMIC_905962	0.045372095	0.019145645	20.94724219	2.692303105	0.013924199	192.076936	2.463061282	2.540322395	122.6962759	101.5452996	NA	1.94259751	1196.896218	NA	7.840252183	0.042696258	230.9444026	NA	NA	12.33579255	849.4117066	87.44692169	237.4165041	NA	6.85505955	NA	439.290972	11.96463242	0.208201899	12.80591278	2.782767678	0.075233475	1.51802933	135.4335345	24.16361526	0.025687931	7.164927911	0.518695123	16.07136312	NA	7.460280395	8.180710459	10.4954203	153.1619717	NA	NA	31.51614644	179.906811	41.35126444	1.78931882	0.029951646	0.292465666	0.00708766	NA	10.74915342	67.84685276	64.92280833	300.4258596	3.549816812	0.004239712	27.02001803	3.432102338	8.602346372	162.2299868	0.059516541	148.9796918	626.9890021	4.655382141	2222.202277	14.67470114	975.4315613	66.53685469	351.9798748	58.99501802	0.286512533	460.1539006	3.119628736	382.5793183	149.4583861	276.9040344	285.1963813	0.040140881	105.7511825	49.48704905	979.5830285	1.4478765	33.54842777	204.4548155	9.741031349	110.1577027	50.22987655	49.31873356	114.1560075	611.7098079	9.257009053	38.0440995	423.8060833	118.9650794	82.32073335	37.74783035	422.6481347	28.15114419	41.73357664	52.10026317	70.29509331	37.97822617	NA	61.91336072	237.2812153	8.999265834	0.422900649	0.079071403	0.033475348	3.064890982	4.563888494	288.4168992	254.4338803	1484.74898	22.45721627	29.69765243	9.892946218	8.040095812	2.408432209	2.658810919	19.24281992	90.57389166	1440.661987	264.0023488	897.6722285	32.05698178	1216.715142	0.62655733	0.556344818	1.082805112	0.025185547	1028.546583	1306.494663	198.9192573	0.156388654	NA	0.589323506	0.477863095	21.00341409	13.40859608	24.57230511	1.787734186	649.3026884	48.97642207	875.4569687	40.26199613	0.107383472	22.03281648	3.939224986	3.970984306	34.83257458	33.47922175	0.004622503	180.5013036	487.1051434	99.87485977	160.7952795	21.07777146	147.443345	30.72845198	37.72469803	206.2947559	278.6353674	2.408661021	969.8117689	393.1047045	1.351725602	2337.099711	34.54355529	259.4847671	64.55438198	20.3223446	359.9639905	0.001387384	386.4869102	42.6049737	247.4332874	1.272869754	371.2883558	40.07477163	888.6202688	362.9376295	4.180396088	0.046518556	7.519607933	1105.929017	2594.808507	11.26423881	67.50893773	134.0024388	NA	87.55910053	2.220516885	NA
COSMIC_905945	0.404038544	0.233603511	277.6785084	51.88828281	0.011396055	52.50776167	6.140922652	3.880271013	10.48504546	118.5309372	23.66038191	14.22815858	277.5868896	66.3681319	6.791209124	0.088814976	88.74534711	33.10366496	164.0146905	16.98300265	69.84272999	135.3265843	37.79572496	44.15269645	26.81689234	32.98777374	8.702749411	30.02015532	0.191818052	1.543204348	0.706274717	13.83793868	10.2039	144.3065707	7.265382897	0.089662469	16.91926646	0.213458894	30.61316056	6.4978672	26.10860621	89.21649999	10.32994543	10.2443978	40.62103354	64.27752264	29.76728584	12.65995674	258.538857	8.570662207	0.276377941	60.13674185	0.005282916	44.82827147	NA	17.1804653	3.553354191	186.3498834	41.2529242	NA	104.3627697	38.49063635	64.6639591	136.0936157	10.3986501	48.11009354	964.7509643	18.91845688	200.3744768	2.435485206	27.65880162	55.76497588	182.4824493	33.11535261	0.431065167	214.2728065	20.76315455	28.50053902	17.31510081	127.1500646	16.44415344	0.235102662	4.963757428	2.234706725	287.4281742	23.29130232	25.73950574	1263.713642	10.20436939	3.629943197	33.75548761	33.25865387	141.7235034	118.7778569	6.655043578	40.38272118	270.1650315	45.58970849	20.7636944	45.96586243	185.0416621	38.18203053	16.98726592	40.23651835	42.38209562	36.41344228	33.74951342	27.96699318	202.3071324	9.12227295	3.543330131	0.155398421	0.087783915	26.61233952	34.24717228	41.41230256	27.71805484	230.8686652	9.341015759	16.8885014	12.6167715	14.73979531	146.2873737	11.04364335	42.56813633	16.81929939	41.07308332	44.87913557	5.703676689	231.7017536	135.5134639	1.940496756	3.880038204	4.961092606	0.074530414	79.63446687	436.7854005	11.1065053	9.250910693	0.461945204	2.280067391	0.704100625	5.066584895	24.79760312	14.27861552	0.192098695	22.33665386	8.81485177	25.95815971	30.91189311	0.292576532	21.69370226	1.329151807	27.91641871	7.868819097	16.54334655	0.007781797	2.914761505	75.45436225	8.085958186	7.164576838	29.51040757	6.177539172	3.025759093	5.347162252	3.714432844	24.71432413	0.479847948	135.6582696	210.8947091	4.20426716	393.6369351	14.51338025	10.88753982	8.540426944	9.492091707	13.96064082	0.038086972	24.45070378	23.54833224	234.5066627	11.10435085	93.45209948	53.40134858	114.052629	122.3841661	23.61728833	0.108074767	35.85546514	39.28383064	244.8622971	18.10983209	72.47248699	176.3022762	9.305289482	113.5917636	NA	32.99018193
COSMIC_908139	3.275363974	0.006663896	151.695618	54.23421596	0.014432192	32.27300105	18.98304097	7.944000582	58.4983764	389.5686105	NA	3.732607309	NA	NA	7.632901132	0.183943065	251.091647	NA	NA	9.586328798	412.4900152	146.7720936	142.5501689	NA	5.7661061	NA	189.4615308	50.04952424	2.77676061	16.29299075	NA	1.570217273	11.59038645	29.83019096	3.862624984	0.090421338	21.98173761	0.496273546	21.88553683	NA	271.6580211	85.06179565	5.631619183	58.79524592	NA	NA	467.4657107	28.96267697	188.2345892	2.745329214	0.066315276	23.22095259	0.015256372	NA	NA	33.3210057	34.31391647	278.5818745	12.49443069	0.008762781	31.68356208	18.56529542	326.3857617	108.9495575	0.498600552	45.15766351	831.3018783	27.66925863	492.5081457	506.7080503	502.4770665	504.5606245	135.1865937	27.5682018	0.822533556	188.6923668	17.16629726	39.46885974	38.76229516	180.9333986	14.08915003	0.199057411	47.18881999	14.96643459	484.3534942	2.600703538	16.47244525	97.04007136	60.39220256	NA	52.42638526	145.3474379	22.62707052	335.6654569	6.230134988	52.46120793	324.7143913	86.42621119	67.76209718	11.32896817	131.1260403	4.458663244	34.63864617	62.00561838	53.66832626	21.63877837	NA	46.34363695	253.7666135	2.183429924	0.977613384	0.05613263	0.107121133	18.74349952	13.97532116	153.7151171	178.4463507	140.2922855	9.228329073	266.356064	11.24284583	10.54956894	31.22818336	15.4499845	335.2038989	76.21741653	276.1248173	85.51706956	4.193237045	272.9850413	369.2976653	9.0962751	20.11930899	18.91261198	0.377214231	684.5310464	787.3225406	25.535024	2.221909586	0.28743774	0.827314803	1.507275927	25.46214909	180.9866008	47.82421016	0.927765752	395.7445788	152.2287007	299.5349185	55.25169397	0.233751428	21.53791779	4.345631119	11.27899335	16.83688474	41.83628395	0.01046479	22.63641743	151.1740769	34.65690554	46.84489322	38.95187851	76.61715444	7.998923739	7.923143233	293.5822974	234.272039	50.78723279	282.9117467	64.37645753	1.452254244	451.4578441	14.62632519	451.7084728	44.12987541	8.955295202	109.5043199	0.010714632	24.39321452	35.05414969	111.7232689	4.969747331	220.9346596	236.621543	316.443908	108.8409889	0.918053143	0.040147986	4.025185513	21.70991351	95.06244581	16.87585665	265.1728825	71.08298519	NA	48.67706624	NA	NA
COSMIC_905983	0.039334078	0.011257936	29.32000361	44.93872971	0.007664101	71.7342989	210.6571647	7.633175921	141.6781591	201.98067	NA	7.607830151	NA	NA	38.48128426	0.035363361	225.3511833	NA	NA	41.28660033	417.169661	306.6622564	117.1984908	NA	17.53251225	NA	154.8531115	66.33581849	1.221915855	54.0929574	NA	4.466629065	3.427595517	950.1092709	61.36422435	0.516212385	111.0879245	0.69199538	15.34698442	NA	8.406002214	264.0144932	43.81301853	119.110901	NA	NA	1396.336081	17.8396231	428.6835496	3.644131261	0.168964947	0.213887308	0.012163386	NA	NA	51.8848583	21.07827734	549.7958349	10.13436375	NA	114.3578995	74.44636997	72.79024871	55.75399127	2.166335434	195.0658122	1243.532004	21.3891974	275.4229731	28.03884864	220.5075644	46.61917793	284.0169729	204.956139	0.261865046	444.4684172	1.380997411	498.9989542	38.45981769	423.7230255	255.3545572	0.13703348	226.860434	56.88376641	167.3952864	85.52202969	29.0728573	1109.266206	22.73321339	NA	142.8442677	177.6584701	337.5717229	385.9354008	291.6157468	90.59382011	431.9582759	99.66613996	167.1702911	31.12726116	139.4352032	16.28406464	17.16995407	156.2482362	212.6936782	54.46814307	NA	113.5339601	340.9009616	9.341314677	3.130516478	0.682377674	0.039649141	33.1354266	68.51001918	187.6435214	159.2915228	73.24558697	22.10595435	20.53564178	13.6765953	35.70929432	179.308897	32.92334564	19.67106944	18.53889579	412.4698037	72.66086998	1061.521993	517.5292266	920.0637858	0.080238968	0.724500375	0.180339156	0.041927095	369.4225091	800.0010179	103.1212005	0.09703088	0.08142988	0.951597622	1.461142991	25.28736844	286.0810036	78.14655703	0.471030703	239.5466072	32.10532807	193.0393396	215.0186998	0.232321289	31.31186189	5.10786751	15.97231642	19.25712265	43.52676342	0.005498879	13.77500888	60.84076249	18.31491948	27.49408801	35.04815595	139.0839907	20.41253147	10.80929055	48.90379496	345.3716211	42.72123058	495.1833015	490.7917974	3.834066541	497.6415307	45.13545141	305.3665933	17.8188164	9.256462905	24.80787145	0.002116042	25.02376567	146.2902995	368.6029321	7.189531431	385.0333677	10.91526207	330.4915197	49.73987872	19.31613969	0.023070628	46.11019153	35.71140123	467.1792421	10.13895565	346.6511698	250.8845818	NA	376.2120699	NA	NA
COSMIC_688121	0.033207285	0.017465985	3.554441684	0.789755401	0.009027264	49.8963573	295.5180743	16.42398884	156.5654291	77.53240671	NA	1.464494307	NA	NA	24.06989766	0.110236304	244.0062891	NA	NA	22.77952258	64.81318144	156.2541737	215.994728	NA	5.523264056	NA	21.7534638	33.08629009	0.079461552	3.706125532	NA	11.32598904	3.103063968	69.53832226	5.214358133	0.030038001	26.87901848	0.264639965	18.88679499	NA	4.268395519	18.44423766	24.59332341	590.1832017	NA	NA	31.95034567	30.46589923	87.3364586	5.416988317	0.15870169	0.015313385	0.009223931	NA	NA	225.5146221	50.61500126	338.2820449	18.7543739	NA	51.87546799	7.44985076	3.779425447	101.4824625	15.4145212	272.0764247	739.7201951	7.045273736	489.4072672	5.42667713	388.9135179	53.23920175	151.1905558	118.3312624	0.143880814	404.8226217	0.195246972	506.3048711	9.04219541	558.2210328	547.4477372	0.15731722	119.0175546	14.78788109	391.1523007	136.4561067	30.07375908	237.0981049	79.80554594	263.2212676	120.7456178	56.49273241	215.0376222	292.1846601	102.3928617	208.5406529	200.5673298	71.37116955	387.0140511	294.4896918	143.5974645	23.4010993	33.61905435	140.0773822	110.4249384	147.5746279	NA	145.1851755	215.5927044	6.786504447	0.878215738	0.068815037	0.084264636	20.12506393	359.3903055	309.0079485	577.3663575	906.0314333	17.90804405	130.4625223	19.7310394	7.12300723	629.1596248	7.196911675	71.54774578	90.15929047	583.3544631	84.61385298	497.4718639	472.0429608	1654.979664	0.813559674	2.46922417	0.592912171	0.131033928	756.7303642	1183.417834	449.1199494	0.782081753	2.420446434	1.328455514	3.749629368	54.61130977	34.79528886	66.79425007	0.663089039	531.7795374	105.194393	351.6980518	205.2285015	0.546981116	14.6400804	2.567375061	96.98428936	33.40735215	219.3779409	0.004287459	9.872874035	191.9492473	80.78222874	21.84440883	4.297235891	36.57141777	12.54592611	17.784975	60.5582069	569.7279693	3.963181057	262.9105867	242.1973767	2.206117096	562.8437171	98.40031448	439.8914535	9.256842428	346.0211845	109.1203062	0.002291559	315.0218495	539.2325904	246.3119938	4.110386241	379.5650531	10.60628765	268.3303847	101.4840862	118.3417944	0.091077635	201.5255153	39.3882284	568.2349628	11.27210399	299.1200507	466.3833801	NA	165.0032218	NA	NA
COSMIC_1331050	0.012415569	0.000829386	4.392734825	0.424754892	0.00164248	23.09259492	0.631586734	1.361155539	5.315600566	28.44669542	NA	0.22915217	NA	NA	2.328401545	0.012785955	NA	NA	NA	1.117244069	31.61459876	NA	8.788121675	NA	NA	NA	0.296871468	2.379142194	0.017099843	0.259052898	NA	1.011771748	NA	51.24325502	0.07454547	0.00473389	NA	0.002690918	6.597956633	NA	0.997621832	8.049524328	8.476740492	48.14373425	NA	NA	NA	4.069873834	NA	0.540902088	NA	0.003596324	0.002661882	NA	NA	4.723877658	6.883436373	44.49594227	0.855976805	0.001973533	NA	NA	11.45211009	NA	2.285648977	11.70091449	NA	NA	NA	NA	NA	NA	NA	21.33022327	0.127057187	67.09805118	0.03980085	6.988081115	NA	NA	6.653107242	0.014410027	16.06728151	0.784415049	130.5673258	31.2663988	NA	NA	NA	NA	24.50041362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.43913874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061087562	1.351299876	1.113322736	22.03378594	0.087894856	0.393107173	0.005911539	0.059390559	24.94790872	5.400853518	0.112923916	2.383287888	2.952422442	1.752934078	1.435381977	0.085992775	49.88278733	0.155191258	17.52933915	5.570423036	0.637808626	78.56693998	5.92030519	4.248763502	9.878147557	11.7584367	26.31897074	0.00439951	23.57844624	43.30274379	14.70181565	2.333662682	69.1315354	4.410160132	5.796162149	3.71087241	10.3781019	0.002042779	14.35895802	0.021994915	52.78188264	4.362219555	71.10111366	3.305021571	NA	1.276417084	NA	NA
COSMIC_909708	0.008234135	0.03251031	4.843826463	0.522286495	0.008772978	10.24149904	9.787675576	1.574298852	4.435254506	167.6200817	NA	0.559617928	NA	NA	1.33936015	0.087456478	37.68247002	NA	NA	1.854375534	113.0260135	43.71061593	44.55596324	NA	10.8160052	NA	11.40038355	6.012393968	0.064305893	1.345943158	NA	0.285001738	3.049607824	23.51595201	1.369872952	0.009870152	5.865624761	0.173042509	8.421727723	NA	0.878794673	16.82986522	1.055448716	26.27744588	NA	NA	16.97419076	1.764831115	123.8312808	0.572045926	0.017754239	0.010243182	0.003578073	NA	NA	27.40523353	5.940248693	114.5617524	15.79687286	0.011396671	17.91502955	9.452828416	5.122046161	51.06559588	0.092879437	31.2378656	333.8146838	4.343180874	279.1175446	11.43826141	68.51515763	83.52934439	20.4783248	15.97774793	0.043048323	57.78383123	0.072651082	8.364595692	23.4688263	64.87426423	4.103658939	0.021068611	11.75941269	2.866434721	191.7177043	0.582167542	10.90434136	173.4495883	4.143508945	NA	42.56251771	17.80666811	8.68101103	43.35235383	6.48261514	9.485231405	62.97853789	60.9247807	25.7451948	7.217488217	29.82431499	1.271072459	5.091024055	36.64580644	10.31995088	10.96080798	NA	37.25614881	196.3855856	0.684941394	0.235677484	0.025276024	0.252665955	1.532122456	3.777483322	245.0962523	39.68713183	47.06289977	8.666248516	54.05067325	10.13808374	7.922477717	8.593576452	4.49428235	37.74892506	25.70668308	19.48038379	41.87516791	323.1297677	65.52141266	145.0193236	0.162141803	0.114908054	0.614344766	0.017444672	153.2322892	273.5011974	37.77294101	0.242067419	NA	0.51540566	1.337612087	16.0610968	8.771255898	54.09171328	0.926399233	127.8766337	66.66492816	74.20065666	132.1755549	0.175268534	4.6704807	2.469273555	2.04027377	7.180133671	2.508753459	0.001741912	8.948581248	209.1333319	2.741875019	12.53061688	3.598229792	9.502586265	1.304967322	2.58273522	17.81929751	106.6457933	0.454762034	42.32898178	14.00449011	0.482461092	60.58001178	7.486264938	37.54476671	7.985049654	2.411611027	41.72856891	0.002828211	16.87023793	7.76224037	107.8982874	1.514016419	136.4308646	10.83491728	65.48970797	7.072959556	0.939048641	0.344891984	1.817369271	87.56435423	78.51659471	19.37014571	39.4740305	43.09176881	NA	215.0642886	NA	NA
COSMIC_735784	0.053330227	0.070221623	31.16666207	3.6242849	0.010571559	54.48350526	38.39879197	27.51364325	134.2786341	172.9820791	NA	3.216471657	NA	NA	7.567183973	0.1264135	296.7876797	NA	NA	27.96833563	319.4356995	195.3850057	158.9950389	NA	54.77621134	NA	20.15585869	102.1116681	0.148921047	3.743151861	NA	4.542156958	5.862065407	176.2182	3.031928847	0.334614552	37.89499328	0.300603848	14.98391062	NA	10.9385473	83.89902564	64.88308773	92.01144762	NA	NA	1125.212291	25.91907023	229.2637299	6.85774726	0.054490876	0.103665387	0.013106552	NA	NA	52.9156957	54.74133	184.6824752	20.40302145	0.057873424	70.47457454	66.50126699	29.31006581	213.1005244	5.203851372	438.3856489	556.4859927	25.54981306	423.6696397	8.428788089	392.3867655	449.6578679	221.1364651	103.5125643	0.524718159	228.2818387	2.932062206	43.77062805	11.18275657	185.2469871	23.23965298	2.366293957	17.51437548	2.605714714	379.4337463	28.80767947	24.451095	373.9230397	232.0822884	NA	59.6598342	153.69283	90.19905948	393.8846106	19.44754809	65.8690052	249.6258009	325.5037558	81.79351813	22.94206213	105.5453797	17.29775977	29.17514068	77.14632938	61.98001535	54.20840661	NA	79.92478461	128.5431956	12.18901334	1.191588153	0.06772357	0.084808373	66.61981128	94.54472472	130.5970985	182.981124	413.0538616	24.18176895	108.0122882	26.67439189	13.6157199	292.1577804	347.4306233	301.1495545	98.34709431	155.4728316	87.67712211	1264.443015	105.500638	606.7264315	0.599573926	3.117358473	9.259073596	0.231835781	440.9131865	875.3703028	383.7341519	0.418034213	0.228105737	0.646217593	1.360208504	25.30128032	47.30060093	88.45297015	3.129978076	427.6512385	160.8647581	424.4168037	21.41042601	0.18381968	11.20876431	3.121157729	81.26878545	8.956360945	16.10859531	0.011023841	5.90501506	179.7309481	24.59541393	28.70725849	26.00531655	31.59791066	5.922531644	17.81518173	23.06210974	80.41478079	1.158517302	285.3161889	71.74721223	8.682417468	362.0455382	191.3340781	435.1139714	39.89180842	141.1993893	108.4538785	0.024044163	88.96900049	32.04662905	70.45653536	31.52219812	224.2720895	67.0669249	427.4772198	120.9002711	3.158793023	0.068051126	31.43830331	14.60739635	402.6054298	39.03895524	41.82821032	291.407316	NA	149.4132564	NA	NA
COSMIC_909773	0.031238062	0.001884786	13.95363433	0.314542524	0.002855872	9.346108	64.07504663	2.216729696	15.62020081	42.24250747	NA	0.283390351	NA	NA	9.032588663	0.031467658	71.75374153	NA	NA	6.006853095	46.509798	123.8517146	17.40666189	NA	7.146530542	NA	6.049689812	9.218967071	0.04045488	2.423747752	NA	1.275476711	9.285091042	6.345894066	5.781094358	0.004136402	2.6879908	0.118442224	6.213050505	NA	4.676191516	48.35322883	4.247743922	43.332503	NA	NA	193.1573226	7.788614595	61.94314821	0.434903549	0.014717839	0.078425355	0.008255902	NA	NA	26.10077481	6.691573177	66.40736706	1.01716058	NA	6.186750567	0.712146237	26.18275532	31.20449016	2.788762642	40.62001803	26.6731649	2.19647763	30.2391971	2.629432386	81.77691573	65.61465038	14.4040728	12.36391315	0.060084823	36.76138597	0.176924357	53.62272757	2.039433351	51.23587652	11.6857833	0.060778206	26.19668825	1.097589048	61.64437595	16.54306532	2.67977544	50.53347561	9.243060003	NA	14.75573764	11.36015435	33.60739056	41.03055364	5.119828795	15.95453317	59.66699381	59.18487385	9.71233765	13.74859999	41.12889846	19.1504842	5.69532692	26.15224401	39.99238256	10.87372143	NA	22.45175983	63.66111903	8.301215916	0.172843451	0.020946829	0.00822435	82.8970934	82.8536667	68.56724894	60.26985128	1.12044172	10.65056561	27.06831891	2.78229743	5.612829727	104.2961032	39.63002349	11.14235932	3.591378097	38.80247371	11.20444977	101.5882623	81.76751193	122.6129934	0.419571637	0.161173799	0.064936851	0.033020193	5.738277051	26.9288984	55.03305474	0.006208518	0.003757708	0.18957302	1.456779242	6.399840064	9.99993907	18.24468856	1.21509225	64.41406436	27.13881525	64.13774268	50.06594318	0.344198759	2.548212161	1.463451958	10.7798861	5.640682112	7.690901448	0.005125675	4.402673632	64.3848914	6.295493122	3.363425673	2.841079257	20.67028166	1.515641831	5.428940526	10.67516483	63.5501908	1.50506487	64.41503058	35.32044589	5.458778245	64.41503058	6.217171123	13.04591424	2.002615347	64.40356573	29.46915137	0.136947724	36.75304208	28.9933357	6.666840103	6.093423044	16.69269169	52.26406285	47.92714283	3.59969097	10.84671208	0.00578651	14.0321763	9.219750717	64.41438643	5.934869265	62.07243441	27.89978548	NA	58.35348017	NA	NA
COSMIC_909716	0.189627435	0.021249817	26.05982874	0.259270853	0.009680488	9.597839298	79.1949077	2.017215308	7.098737845	20.57241293	NA	0.389834106	NA	NA	4.046073886	0.035038073	116.0336227	NA	NA	2.730929425	75.24090255	86.15982485	32.25467519	NA	33.48832933	NA	3.166943731	40.12545817	0.231996499	1.132348733	NA	2.684458415	5.273155764	131.4362575	7.523993142	0.041066277	14.074139	0.072066642	6.040966405	NA	20.46839522	30.29104124	0.844372948	28.05550866	NA	NA	10.6672148	4.958463924	25.93109947	0.443629733	0.033465307	0.029756461	0.020610162	NA	NA	15.6919054	15.97242823	64.48308878	10.59230718	NA	76.71950665	13.21117418	18.06600508	139.3156191	1.671485915	159.8241263	185.2688475	9.915597278	121.8651371	12.05055841	43.73033386	19.66239641	132.661663	3.836793532	0.231243271	116.8225364	16.15405336	42.41457274	2.232392767	130.577641	66.5175618	0.120960891	9.142857744	0.753977313	78.83507405	49.43640025	14.31802166	60.25177304	4.49073776	80.69769401	32.20848735	6.361899524	23.79099149	85.79262096	5.380423024	47.07513772	147.8033982	158.8645576	49.02645253	67.93837199	155.5641209	21.15488821	15.81380037	153.5091232	36.31249874	21.75722747	NA	38.90290786	125.1292246	29.57590472	0.678096955	0.05035522	0.081979751	31.42478774	78.06790306	103.9080112	29.7841389	10.05302918	8.179213526	27.20005513	7.181691929	12.0208543	145.0615304	0.729160796	9.376972971	6.137681101	160.2969448	30.92685808	475.9472363	304.0605928	276.4884367	7.78432425	1.846344983	1.346612258	0.048509821	69.77089879	320.5938317	154.4411318	0.154514397	2.036863246	0.789820954	5.774403725	13.71328403	13.20989275	14.56697529	0.529895215	98.06063384	35.91948838	83.46238072	51.31833009	0.501724056	9.967721278	2.814903555	22.7240992	5.263793687	17.27267892	0.004102975	2.013287584	33.66480737	7.27345195	2.823996273	4.097835879	17.01026525	3.408406909	7.256611614	2.862224157	122.213437	0.678693264	99.42941545	77.86090768	2.392957384	160.2969448	1.469630487	40.54149429	7.6718363	13.63652698	34.01321073	0.020148912	80.8012956	46.28356822	66.54417415	1.21723513	50.4516272	8.553520906	70.22146265	6.154582954	15.19754649	0.04081776	19.28417864	0.609792831	150.3841469	6.798064913	88.89465349	11.82462238	NA	9.214635175	NA	NA
