sample	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-AM-5820-01	0.114016633	0.046861233	0.050703445	0.1989913	0.064788525	0.4915474	0.0569789	0.040232429	0.1210695	0.254535525
TCGA-AM-5821-01	0.1385529	0.045137847	0.045472864	0.173573425	0.07418345	0.4064922	0.055618178	0.037552343	0.124021	0.219328
TCGA-AU-3779-01	0.105553833	0.040449733	0.035922591	0.157371175	0.0615474	0.4651494	0.046223133	0.031151	0.128301625	0.235696075
TCGA-AU-6004-01	0.08956455	0.0457989	0.077422618	0.2607559	0.0518723	0.4296694	0.048295833	0.030104314	0.139103888	0.198852375
TCGA-AY-5543-01	0.080836067	0.041286163	0.042710318	0.1193258	0.047386225	0.519792	0.055807644	0.032403214	0.143242125	0.236187825
TCGA-AY-6196-01	0.101483517	0.042159827	0.080015118	0.2386754	0.06601935	0.0480015	0.055593956	0.0302073	0.135884658	0.178471525
TCGA-AY-6197-01	0.200469483	0.05767936	0.042712245	0.11899135	0.052077125	0.06239328	0.063902133	0.046251557	0.13516105	0.23972355
TCGA-AY-6386-01	0.082999683	0.035976	0.037777409	0.222359775	0.0508919	0.4717282	0.0479768	0.028380514	0.12763205	0.2094503
TCGA-AY-A54L-01	0.095750067	0.04630094	0.031553645	0.091989375	0.058098175	0.4734144	0.046120467	0.0312514	0.128862863	0.207870525
TCGA-AY-A69D-01	0.12427715	0.0840309	0.059074209	0.214186425	0.0525453	0.4318156	0.057005533	0.035966329	0.1358537	0.194546075
TCGA-AY-A71X-01	0.082635467	0.07229894	0.050282373	0.220651375	0.046645675	0.5137596	0.050369022	0.0333299	0.130539513	0.268618325
TCGA-AY-A8YK-01	0.105057917	0.043942367	0.027748227	0.10019315	0.0649537	0.04512626	0.039077511	0.031483986	0.122769563	0.1118217
TCGA-AZ-4308-01	0.101808167	0.047320847	0.052124945	0.087569175	0.067158675	0.20613838	0.047838889	0.030453557	0.13253315	0.12984315
TCGA-AZ-4313-01	0.098376233	0.053082013	0.04416549	0.1142067	0.061313325	0.4792532	0.043542089	0.0339683	0.132908588	0.090224125
TCGA-AZ-4315-01	0.17817715	0.04920386	0.0397253	0.233290975	0.05683585	0.05005	0.044492767	0.032929371	0.1324397	0.23212165
TCGA-AZ-4323-01	0.092451283	0.057662027	0.050600636	0.231128175	0.067533125	0.06355186	0.065946611	0.036823543	0.13989165	0.122168125
TCGA-AZ-4614-01	0.111300467	0.04721766	0.038353955	0.2336201	0.06297465	0.1607989	0.045910444	0.0335284	0.133527063	0.056020675
TCGA-AZ-4615-01	0.122327467	0.04957042	0.078980873	0.182568525	0.100122575	0.06766624	0.062932122	0.0402941	0.120103625	0.267360775
TCGA-AZ-4616-01	0.153150383	0.049146767	0.0598155	0.253459575	0.06598215	0.4390988	0.077295867	0.041402171	0.148107513	0.225692025
TCGA-AZ-4681-01	0.138545367	0.055556887	0.073988091	0.0885466	0.05686805	0.492926	0.044547511	0.035270457	0.133410975	0.2707937
TCGA-AZ-4682-01	0.10119515	0.048795873	0.037093518	0.0671904	0.0725791	0.04946474	0.043370622	0.036361457	0.133442875	0.141568175
TCGA-AZ-4684-01	0.107053167	0.059427613	0.041518555	0.184321575	0.06970875	0.05340676	0.059733889	0.037123129	0.128861175	0.1315646
TCGA-AZ-5403-01	0.0985079	0.046010827	0.040352627	0.154939175	0.05550395	0.06080082	0.057532178	0.033138514	0.137712313	0.17603185
TCGA-AZ-5407-01	0.077412683	0.042631581	0.033888182	0.21643315	0.048019225	0.4459354	0.050042144	0.0307119	0.131851	0.231874025
TCGA-AZ-6598-01	0.114924867	0.04448425	0.0328723	0.2415485	0.06029385	0.2456797	0.055647022	0.0328681	0.074139788	0.4541572
TCGA-AZ-6598-11	0.0960932	0.04872384	0.048677209	0.22187205	0.05935535	0.485587	0.053692533	0.037943657	0.1352096	0.153164475
TCGA-AZ-6599-01	0.092269133	0.052534367	0.041071564	0.066412475	0.054838425	0.05445952	0.044278267	0.031046329	0.1417425	0.24766
TCGA-AZ-6599-11	0.099895067	0.055028141	0.053390355	0.20428905	0.048758375	0.05617698	0.058426989	0.030206329	0.13898985	0.1652054
TCGA-AZ-6600-01	0.1016798	0.047798633	0.0463672	0.190329725	0.056780075	0.05152512	0.052906654	0.031087586	0.133042038	0.239816075
TCGA-AZ-6600-11	0.108893817	0.053369459	0.050073145	0.252988	0.0548178	0.05465698	0.057916067	0.027756357	0.140064763	0.143708975
TCGA-AZ-6603-01	0.081284783	0.048456973	0.082931391	0.18454075	0.056054525	0.3601678	0.046787656	0.032984586	0.1423677	0.171355375
TCGA-AZ-6605-01	0.106454333	0.0527927	0.044775264	0.199928775	0.0769477	0.06559104	0.065730333	0.0385815	0.140818125	0.15336865
TCGA-AZ-6606-01	0.1325291	0.048201947	0.053519127	0.260423875	0.064256325	0.0639617	0.049312711	0.036134457	0.139177013	0.25295955
TCGA-AZ-6607-01	0.196330583	0.05906858	0.081504318	0.252067575	0.067609875	0.05968234	0.058271611	0.034587329	0.13887895	0.112129475
TCGA-CA-5254-01	0.093242033	0.05334976	0.04863366	0.2424346	0.07192635	0.21741838	0.056880778	0.037094829	0.1387812	0.209155275
TCGA-CA-5255-01	0.095037	0.049405707	0.076018236	0.19239665	0.066685325	0.0523552	0.050523856	0.037822586	0.1357051	0.210832675
TCGA-CA-5256-01	0.1962756	0.051299553	0.03814745	0.1802482	0.07424535	0.4949036	0.062409422	0.033425414	0.134106388	0.26417895
TCGA-CA-5796-01	0.081760317	0.047808707	0.0345732	0.211680925	0.05370845	0.4639306	0.044316644	0.029261586	0.131916738	0.26888805
TCGA-CA-5797-01	0.126775017	0.055997553	0.0767634	0.092547175	0.057585875	0.04986252	0.0535354	0.036557686	0.119624538	0.19844745
TCGA-CA-6715-01	0.1477297	0.054928007	0.047408755	0.228442175	0.0559275	0.05730408	0.068844044	0.034925071	0.145919275	0.278368225
TCGA-CA-6716-01	0.17816965	0.058463307	0.083098891	0.2327451	0.068357075	0.064858	0.071097933	0.045834557	0.14840465	0.27205225
TCGA-CA-6717-01	0.133176333	0.05463988	0.088026591	0.238680925	0.08170645	0.05952402	0.0721598	0.046611314	0.137776538	0.213713425
TCGA-CA-6718-01	0.183405467	0.068172673	0.082394973	0.258210025	0.062645925	0.0614617	0.0613415	0.039117857	0.14542855	0.142067425
TCGA-CA-6719-01	0.113016517	0.047658613	0.056007782	0.1772258	0.050436	0.05364172	0.057378222	0.033398243	0.1416451	0.230045225
TCGA-CK-4947-01	0.07442135	0.049536995	0.0405497	0.211461875	0.0481165	0.4645	0.048504356	0.031102071	0.1394981	0.2135275
TCGA-CK-4948-01	0.12077985	0.048668807	0.080462673	0.146022425	0.047252425	0.3516722	0.066518022	0.030782586	0.138258	0.144055
TCGA-CK-4950-01	0.07714605	0.04396348	0.042300609	0.2167234	0.05382945	0.438573	0.049677889	0.030586871	0.13570765	0.222544925
TCGA-CK-4951-01	0.1173303	0.0446072	0.079916436	0.238314925	0.0547845	0.3987996	0.062424822	0.034817657	0.129710213	0.41459055
TCGA-CK-4952-01	0.17178505	0.041115687	0.070396882	0.2150006	0.067421925	0.3906246	0.058665744	0.029600029	0.1000548	0.242854025
TCGA-CK-5912-01	0.108158983	0.05098842	0.071492791	0.075759275	0.05115625	0.05087154	0.056293422	0.037066443	0.134428738	0.2138578
TCGA-CK-5913-01	0.1527289	0.039816571	0.0414917	0.181807925	0.048437425	0.5717716	0.053971222	0.034230014	0.137173563	0.233779975
TCGA-CK-5914-01	0.099679983	0.04326644	0.04205552	0.1430602	0.05426725	0.05368946	0.059336978	0.029947171	0.13501365	0.227051125
TCGA-CK-5915-01	0.1479073	0.04243394	0.040156645	0.218547	0.050482225	0.0591964	0.082686789	0.034749757	0.144806975	0.2665684
TCGA-CK-5916-01	0.121746267	0.051413533	0.083141864	0.25445875	0.06229205	0.4669968	0.072384122	0.043404629	0.143973875	0.23538655
TCGA-CK-6746-01	0.09160735	0.05861158	0.077306582	0.08573885	0.086465825	0.5435816	0.059552733	0.035729371	0.143123438	0.549931
TCGA-CK-6747-01	0.134876633	0.055059407	0.075582045	0.155405425	0.0616962	0.5195184	0.057141767	0.039483971	0.138703975	0.2587023
TCGA-CK-6748-01	0.193557933	0.052204973	0.04812674	0.2623372	0.089860525	0.16094826	0.064089389	0.037614814	0.143376563	0.2650404
TCGA-CK-6751-01	0.15010425	0.05708798	0.082934845	0.174483825	0.067381725	0.5391596	0.076690511	0.0393499	0.1451388	0.255517125
TCGA-CM-4743-01	0.125589033	0.0421458	0.03894651	0.236750325	0.069913175	0.05541724	0.058626644	0.031704071	0.121941938	0.26458425
TCGA-CM-4744-01	0.1300569	0.051321027	0.04345427	0.15386985	0.056240725	0.05543412	0.051960189	0.032309029	0.134172263	0.23406585
TCGA-CM-4746-01	0.104977417	0.059934773	0.036851427	0.11241805	0.068140325	0.05302292	0.057456311	0.035793914	0.134535013	0.24738575
TCGA-CM-4747-01	0.105709917	0.055681573	0.044870545	0.13874675	0.080243175	0.05777304	0.049130244	0.037995929	0.135168963	0.249250775
TCGA-CM-4748-01	0.119659433	0.05085736	0.033462645	0.20319255	0.062094725	0.05338972	0.060425256	0.034360929	0.127379463	0.2398243
TCGA-CM-4750-01	0.164524183	0.053334547	0.047064418	0.16904875	0.06588355	0.2780028	0.074733967	0.036347457	0.134605175	0.2230421
TCGA-CM-4751-01	0.086654017	0.0478984	0.0837941	0.2485087	0.05882745	0.04777122	0.051900656	0.032794271	0.13806575	0.239289075
TCGA-CM-4752-01	0.099007367	0.05912982	0.049474318	0.155099825	0.0549701	0.050327	0.054709967	0.036071271	0.131421413	0.162440125
TCGA-CM-5341-01	0.104898917	0.05915622	0.045945136	0.186718075	0.057474125	0.23359834	0.057398256	0.029778086	0.135309775	0.23137105
TCGA-CM-5344-01	0.102427967	0.037415617	0.043514745	0.139849525	0.051214725	0.2970014	0.053910267	0.027275843	0.138074075	0.21017405
TCGA-CM-5348-01	0.185769067	0.044877093	0.036062773	0.2381619	0.049211	0.04838112	0.049383622	0.027462843	0.140492075	0.14369445
TCGA-CM-5349-01	0.125622267	0.041018441	0.040007582	0.254258275	0.063218725	0.4400774	0.060500733	0.030192171	0.133899013	0.19691025
TCGA-CM-5860-01	0.088072667	0.04814954	0.073262709	0.092464625	0.050725075	0.04664888	0.049693589	0.031858357	0.14154965	0.223571075
TCGA-CM-5861-01	0.204942083	0.065914347	0.051138282	0.110937625	0.050246875	0.4858854	0.060109856	0.0417811	0.147180638	0.26068505
TCGA-CM-5862-01	0.11830585	0.046775347	0.04654541	0.1967472	0.0529766	0.04880348	0.057983833	0.031281343	0.136655888	0.16400745
TCGA-CM-5863-01	0.100577633	0.0511253	0.0405447	0.2009545	0.078701175	0.4251812	0.059645056	0.0380912	0.135635788	0.17874185
TCGA-CM-5864-01	0.150176317	0.040709633	0.047176745	0.160112225	0.0514922	0.04922914	0.050503689	0.035943543	0.143404575	0.21460965
TCGA-CM-5868-01	0.099507217	0.045400033	0.052209373	0.11200275	0.0453643	0.5336404	0.056938389	0.031108486	0.1364683	0.239231275
TCGA-CM-6161-01	0.17138135	0.043642328	0.075752909	0.2033027	0.0480897	0.5079866	0.072008611	0.029567571	0.13385285	0.223895225
TCGA-CM-6162-01	0.151939383	0.04386334	0.043394273	0.17489795	0.05605255	0.4346218	0.058472622	0.034978814	0.142044475	0.19074765
TCGA-CM-6163-01	0.0931938	0.05142398	0.075949691	0.162776775	0.0581876	0.04967604	0.058358689	0.030758814	0.136702713	0.1632536
TCGA-CM-6164-01	0.0878589	0.04982768	0.048289273	0.146797175	0.049131425	0.4481468	0.061224322	0.034539971	0.141347563	0.17054745
TCGA-CM-6165-01	0.137327867	0.040857161	0.035367773	0.17245295	0.05269715	0.04751298	0.051549411	0.027023014	0.138458913	0.21075355
TCGA-CM-6166-01	0.182689083	0.058189513	0.048365491	0.168146625	0.043967775	0.4494598	0.068135778	0.044677729	0.14402795	0.23641615
TCGA-CM-6167-01	0.0955536	0.050297775	0.042596855	0.25340885	0.0552244	0.4139564	0.050927133	0.027882343	0.13579135	0.145234525
TCGA-CM-6168-01	0.109202233	0.05043172	0.078689527	0.244242475	0.055159575	0.4639264	0.051610967	0.029940614	0.138348063	0.20059705
TCGA-CM-6169-01	0.098196367	0.05391238	0.048786136	0.21788805	0.055003125	0.06716674	0.0773318	0.040267157	0.134192738	0.2002028
TCGA-CM-6170-01	0.113846717	0.054723707	0.0448997	0.147085025	0.043452875	0.4952298	0.0596464	0.035442943	0.139853338	0.214957425
TCGA-CM-6171-01	0.23647375	0.053002467	0.035252127	0.232897125	0.05684855	0.483008	0.060447044	0.035775257	0.138733463	0.68178175
TCGA-CM-6172-01	0.194353933	0.048109747	0.045219055	0.249684025	0.0706698	0.3266314	0.065890289	0.035947914	0.1418548	0.505180425
TCGA-CM-6674-01	0.151130133	0.055006273	0.048570436	0.187749725	0.06534765	0.05730532	0.057135567	0.0404144	0.146245775	0.208169825
TCGA-CM-6675-01	0.090233067	0.060219233	0.060104345	0.101882775	0.0569676	0.05569444	0.053546889	0.036186543	0.147035425	0.27592065
TCGA-CM-6676-01	0.154506617	0.061500913	0.0448918	0.23361795	0.073167525	0.0628036	0.064794411	0.039055171	0.142106725	0.239124075
TCGA-CM-6677-01	0.109489567	0.05614176	0.046426109	0.156495375	0.069127375	0.411961	0.053582733	0.037443	0.130681638	0.229226875
TCGA-CM-6678-01	0.134232783	0.056319787	0.054912209	0.226155925	0.06344725	0.523714	0.051659011	0.036859429	0.138981338	0.2238808
TCGA-CM-6679-01	0.085065967	0.061098393	0.05214329	0.144271975	0.050058475	0.0576764	0.054100611	0.036980986	0.143671038	0.1963148
TCGA-CM-6680-01	0.090217883	0.052628927	0.085572864	0.139592725	0.07223095	0.5365544	0.048129689	0.033547129	0.13967895	0.236703175
TCGA-D5-5537-01	0.12276845	0.081288087	0.094443509	0.18118305	0.08307605	0.06647302	0.068197344	0.043707229	0.140963213	0.262994075
TCGA-D5-5538-01	0.106432067	0.05461774	0.040065127	0.1946484	0.0495409	0.4129684	0.040823356	0.031416729	0.079160288	0.247205275
TCGA-D5-5539-01	0.0846543	0.045401513	0.038393418	0.143603325	0.0436351	0.05399604	0.046289533	0.029996143	0.143135563	0.236278225
TCGA-D5-5540-01	0.266505317	0.07903946	0.05301389	0.1681087	0.06804845	0.05493242	0.193633544	0.042868829	0.14494745	0.271021525
TCGA-D5-5541-01	0.20329675	0.05042174	0.049847273	0.212417075	0.049134225	0.0635289	0.078561711	0.031264157	0.142665088	0.243687425
TCGA-D5-6529-01	0.098206617	0.06334683	0.048725045	0.221116675	0.068073425	0.05572388	0.061038233	0.029979129	0.140650713	0.20800645
TCGA-D5-6530-01	0.14044125	0.04278962	0.039960691	0.202768175	0.056197525	0.05676532	0.050840544	0.032328814	0.135236513	0.25739075
TCGA-D5-6531-01	0.1458164	0.04442984	0.031393673	0.175484325	0.048837425	0.05099892	0.078722333	0.029295743	0.135829175	0.103201775
TCGA-D5-6532-01	0.07228075	0.039261233	0.031352555	0.083796875	0.04754725	0.04212206	0.041299144	0.030802057	0.133350975	0.233165125
TCGA-D5-6533-01	0.18682105	0.041523713	0.032971318	0.075252125	0.04591755	0.5458406	0.046213933	0.0275942	0.135494613	0.251082075
TCGA-D5-6534-01	0.089478567	0.075315013	0.063064882	0.2095494	0.051595075	0.3406214	0.061212167	0.033986114	0.136373888	0.155628225
TCGA-D5-6535-01	0.0876601	0.043432713	0.03864732	0.1189407	0.051494875	0.4597188	0.0484746	0.029904357	0.127053613	0.234610725
TCGA-D5-6536-01	0.14506666	0.084585827	0.055904691	0.213602	0.19014925	0.06835784	0.0878891	0.058504243	0.144860213	0.188286925
TCGA-D5-6537-01	0.138019517	0.040211663	0.040034755	0.185217925	0.05177625	0.04149282	0.061411478	0.026353957	0.138673438	0.192914525
TCGA-D5-6538-01	0.207407533	0.039682913	0.070411318	0.170118875	0.05267065	0.3824534	0.052935089	0.030929886	0.129130038	0.26727075
TCGA-D5-6539-01	0.096226433	0.042539757	0.071325736	0.200347975	0.050387	0.3521334	0.056218967	0.029305629	0.132638975	0.200663
TCGA-D5-6540-01	0.1165893	0.037808485	0.034558909	0.144845525	0.059504475	0.05376926	0.047315444	0.031499886	0.132669925	0.23198855
TCGA-D5-6541-01	0.083671617	0.043039651	0.072611836	0.21636505	0.052794725	0.05222082	0.049185378	0.030066814	0.1373795	0.121691425
TCGA-D5-6898-01	0.129561833	0.078477533	0.090418636	0.21391095	0.05228415	0.23476146	0.060182467	0.039154343	0.143898275	0.1567378
TCGA-D5-6920-01	0.10257	0.077148813	0.057141136	0.2576263	0.063955975	0.4653614	0.0655892	0.044790586	0.139556425	0.2125852
TCGA-D5-6922-01	0.12884685	0.07223438	0.087019782	0.1914417	0.0689746	0.05350072	0.061626444	0.042432643	0.140098925	0.09793205
TCGA-D5-6923-01	0.141252183	0.073923487	0.055739618	0.247178725	0.064273325	0.0511368	0.055428767	0.036822229	0.140635275	0.20476015
TCGA-D5-6924-01	0.105363583	0.076330073	0.047054327	0.1673293	0.06285725	0.05358212	0.059337556	0.035893329	0.136312213	0.1723918
TCGA-D5-6926-01	0.1170978	0.07178758	0.054191336	0.1205022	0.0608779	0.05851982	0.061825944	0.042873971	0.13573595	0.196548475
TCGA-D5-6927-01	0.154626967	0.087873653	0.055184255	0.215511325	0.05942875	0.05727564	0.055543722	0.038868857	0.1379273	0.172663375
TCGA-D5-6928-01	0.089495483	0.075026193	0.093287982	0.243662725	0.060576925	0.05618602	0.061221289	0.039950314	0.13342325	0.20018075
TCGA-D5-6929-01	0.17433315	0.075559187	0.066390009	0.186732775	0.05910275	0.3031162	0.069746256	0.040728429	0.1299532	0.19795445
TCGA-D5-6930-01	0.128332167	0.070011067	0.057180355	0.2603036	0.059494825	0.06697198	0.067804478	0.039341529	0.137739513	0.399290075
TCGA-D5-6931-01	0.16332095	0.073708087	0.048444773	0.2630394	0.05743835	0.0587806	0.057564967	0.037475214	0.1376691	0.241857525
TCGA-D5-6932-01	0.163969133	0.074715013	0.1020877	0.10533195	0.062188075	0.06356696	0.063400367	0.038623329	0.142550275	0.2426886
TCGA-D5-7000-01	0.175957683	0.079142113	0.0528293	0.21837755	0.05109175	0.4121636	0.058283044	0.037880243	0.141596463	0.233706175
TCGA-DM-A0X9-01	0.095418983	0.049293264	0.073914182	0.121543225	0.0439269	0.4143438	0.046424278	0.027637943	0.134286425	0.24176055
TCGA-DM-A0XD-01	0.110931233	0.040734447	0.0316958	0.215772775	0.046908475	0.0404219	0.048777689	0.029185929	0.140037925	0.234786375
TCGA-DM-A0XF-01	0.0718152	0.043178455	0.040500636	0.209065075	0.042134875	0.4740828	0.043639322	0.026292714	0.139382463	0.1897532
TCGA-DM-A1D0-01	0.110141683	0.040505538	0.037379591	0.120476725	0.0658308	0.3685139	0.043645967	0.027568971	0.142758059	0.2419962
TCGA-DM-A1D4-01	0.0982883	0.039537855	0.027225091	0.229992273	0.0547255	0.0470034	0.040965371	0.031013371	0.131879608	0.267078675
TCGA-DM-A1D6-01	0.113021233	0.036916322	0.032424591	0.23677615	0.06069505	0.03946972	0.039425967	0.026061571	0.13490265	0.16862025
TCGA-DM-A1D7-01	0.07495755	0.045206874	0.071480573	0.2271578	0.042235575	0.04345104	0.046629933	0.0267641	0.133216139	0.2606702
TCGA-DM-A1D8-01	0.199547617	0.038069063	0.0781152	0.168185275	0.037215075	0.5098884	0.049044267	0.028667643	0.13939075	0.26534985
TCGA-DM-A1D9-01	0.071854483	0.043258653	0.039144082	0.24678855	0.04386825	0.5024968	0.042067489	0.029007586	0.142076138	0.21124145
TCGA-DM-A1DA-01	0.134964433	0.042837987	0.037918673	0.143750925	0.044239225	0.4860382	0.034488467	0.027189829	0.142816	0.266879775
TCGA-DM-A1DB-01	0.206338383	0.044527773	0.032483055	0.224287125	0.041312625	0.04117408	0.054715271	0.028745086	0.13647644	0.255220275
TCGA-DM-A1HA-01	0.167914717	0.03302323	0.064900264	0.252853425	0.044867125	0.04579862	0.036105833	0.028447414	0.139644354	0.06361295
TCGA-DM-A1HB-01	0.110056183	0.053562853	0.049059209	0.190644675	0.0548189	0.05743174	0.054367611	0.0391905	0.145603113	0.2232402
TCGA-DM-A280-01	0.086038633	0.05696922	0.044406527	0.202217175	0.060134525	0.4395774	0.0505401	0.040115071	0.1361455	0.171349475
TCGA-DM-A282-01	0.158748533	0.057660629	0.088264273	0.1907392	0.049983175	0.4399966	0.059513933	0.031240514	0.139304225	0.226964025
TCGA-DM-A285-01	0.12767965	0.047567287	0.078191955	0.20775245	0.05385905	0.454662	0.060888133	0.033020686	0.14131465	0.19087905
TCGA-DM-A288-01	0.1256924	0.044625753	0.086017345	0.25051405	0.047076725	0.0551519	0.048063933	0.035691	0.139762163	0.2382179
TCGA-DM-A28A-01	0.16342945	0.0447147	0.083534355	0.2506903	0.046830425	0.05101282	0.066292411	0.033688414	0.14210225	0.2722413
TCGA-DM-A28C-01	0.075080867	0.050973067	0.075836418	0.252032025	0.04985355	0.0529248	0.063411556	0.034888643	0.134556475	0.21512015
TCGA-DM-A28E-01	0.098567833	0.040423993	0.04545427	0.048883	0.0528481	0.5716696	0.046470489	0.037455629	0.121818225	0.267059375
TCGA-DM-A28F-01	0.105481783	0.047846913	0.04738646	0.1049895	0.045978575	0.04988254	0.044639333	0.033378029	0.138344988	0.25764565
TCGA-DM-A28G-01	0.124124183	0.047912107	0.04147346	0.15220265	0.051834025	0.0666807	0.059023444	0.034792914	0.136299663	0.153444425
TCGA-DM-A28H-01	0.197006817	0.044190027	0.0748736	0.189172575	0.05337915	0.05621652	0.076581233	0.032378729	0.136901875	0.257319025
TCGA-DM-A28K-01	0.115092567	0.050632727	0.040755073	0.254186375	0.05069795	0.05661224	0.052762022	0.030608871	0.13700985	0.2636078
TCGA-DM-A28M-01	0.145307367	0.049364953	0.045814818	0.170232925	0.05295745	0.05003966	0.063024733	0.034017157	0.139328463	0.1813382
TCGA-F4-6459-01	0.183781083	0.059036561	0.072317909	0.202829025	0.061628125	0.6121314	0.059960311	0.0312257	0.140574188	0.203330075
TCGA-F4-6460-01	0.19348525	0.06005068	0.054676291	0.240189825	0.0525993	0.504252	0.078351833	0.032433186	0.130239413	0.25715365
TCGA-F4-6461-01	0.25663302	0.067587739	0.047647336	0.2123831	0.3540385	0.5313946	0.094763733	0.030675757	0.1391232	0.40712005
TCGA-F4-6463-01	0.1781783	0.048005685	0.042180018	0.213479625	0.0655696	0.0564074	0.082170211	0.035452743	0.141574638	0.237126375
TCGA-F4-6569-01	0.151564133	0.05232994	0.045069191	0.188163375	0.077490325	0.05109056	0.055696589	0.037592571	0.138145975	0.227966375
TCGA-F4-6570-01	0.113908467	0.048421893	0.042759764	0.2022717	0.06634215	0.493239	0.050415222	0.027854986	0.136193375	0.249107725
TCGA-F4-6703-01	0.093431567	0.057257373	0.0970575	0.246733925	0.06690775	0.06665832	0.063709844	0.042449629	0.143276913	0.1847518
TCGA-F4-6704-01	0.123971683	0.049505847	0.051818045	0.23842175	0.05837745	0.06145024	0.0713806	0.032629557	0.141548688	0.1938926
TCGA-F4-6805-01	0.109893967	0.058381047	0.045435082	0.25475445	0.077033775	0.4889742	0.059286967	0.034772986	0.136976363	0.219697075
TCGA-F4-6806-01	0.086283383	0.054745613	0.043695627	0.235999625	0.06114835	0.495007	0.0563974	0.032026329	0.140567888	0.2453191
TCGA-F4-6807-01	0.101523467	0.061949887	0.049692664	0.226414625	0.056520825	0.5598202	0.056385078	0.0343772	0.145508263	0.2089656
TCGA-F4-6808-01	0.098559067	0.044483314	0.043809164	0.132066025	0.065553525	0.382194	0.053373611	0.033113486	0.141617813	0.164099825
TCGA-F4-6809-01	0.102604867	0.048437013	0.056134355	0.18343275	0.07099225	0.4962446	0.055951511	0.037205486	0.14483945	0.2502329
TCGA-F4-6854-01	0.124717783	0.06626806	0.094608209	0.122595075	0.05842595	0.21322308	0.052715556	0.034830586	0.138285075	0.2210941
TCGA-F4-6855-01	0.08710685	0.07613828	0.091642736	0.166348725	0.06027495	0.4218382	0.061615644	0.040240986	0.134525838	0.215860075
TCGA-F4-6856-01	0.108265783	0.066317047	0.054886	0.129414575	0.08559985	0.0586515	0.064759811	0.041765543	0.135872713	0.212944125
TCGA-G4-6293-01	0.120846133	0.0489622	0.072940809	0.230890425	0.064554175	0.5129812	0.057712878	0.035072014	0.13421265	0.23943195
TCGA-G4-6294-01	0.082956633	0.058077373	0.05697476	0.18571895	0.0466863	0.05257738	0.042797011	0.0345941	0.138792925	0.1862699
TCGA-G4-6295-01	0.082391483	0.040022333	0.035838155	0.2183911	0.041819425	0.24232648	0.050371244	0.029041571	0.108667349	0.13083495
TCGA-G4-6295-11	0.085674033	0.041820503	0.038662009	0.19176725	0.04623005	0.4348986	0.050737433	0.028877714	0.12750305	0.1649358
TCGA-G4-6297-01	0.131834633	0.047952804	0.04597861	0.137594125	0.10857575	0.4897472	0.0463111	0.035019923	0.1264614	0.188459825
TCGA-G4-6297-11	0.091554633	0.04517782	0.082168355	0.22846195	0.05710205	0.430267	0.063033967	0.030589686	0.1320432	0.17170735
TCGA-G4-6298-01	0.104362933	0.04750672	0.033621536	0.198998	0.050117975	0.05066862	0.055516	0.029306714	0.130774725	0.1708104
TCGA-G4-6298-11	0.10104745	0.047945007	0.038223682	0.209024225	0.0643223	0.05767418	0.054911267	0.031717757	0.133999613	0.140842225
TCGA-G4-6299-01	0.139083667	0.050075827	0.070966936	0.23397215	0.05988205	0.0700199	0.058046756	0.032047	0.141607138	0.074011175
TCGA-G4-6302-01	0.106832233	0.040555525	0.042272964	0.22984825	0.058062425	0.3725606	0.044191	0.029431571	0.130197876	0.1588773
TCGA-G4-6302-11	0.21598398	0.116790273	0.048820627	0.209789125	0.0667886	0.4507948	0.1366794	0.046542557	0.1595199	0.2711812
TCGA-G4-6303-01	0.092690017	0.044796573	0.0860923	0.11756555	0.047458475	0.490557	0.046919689	0.028808357	0.138674363	0.2004923
TCGA-G4-6304-01	0.103271217	0.090730627	0.054934645	0.241431675	0.06345985	0.4500672	0.061983756	0.042424857	0.13852605	0.1057529
TCGA-G4-6306-01	0.106264033	0.065482407	0.085042482	0.146432325	0.058256775	0.05938046	0.064282256	0.034613843	0.135385763	0.217960375
TCGA-G4-6307-01	0.101205983	0.043661868	0.081156827	0.20216025	0.043460375	0.4560854	0.065306778	0.0264369	0.129670263	0.250985575
TCGA-G4-6309-01	0.1416066	0.076975087	0.044301109	0.087177075	0.0604751	0.4901478	0.050411533	0.035507629	0.140859588	0.2626699
TCGA-G4-6311-01	0.098336017	0.048080905	0.072801073	0.172048575	0.055898025	0.0499028	0.053837778	0.035371657	0.139548125	0.16891205
TCGA-G4-6311-11	0.091811533	0.050200253	0.071837582	0.217295875	0.05659625	0.05848192	0.057772322	0.032314243	0.134632888	0.137662
TCGA-G4-6315-01	0.117548133	0.043339397	0.03470287	0.21578705	0.054669425	0.04278912	0.065944122	0.025107043	0.132532938	0.226001725
TCGA-G4-6317-01	0.172204133	0.044775647	0.035845518	0.239551425	0.0642438	0.5499992	0.054082078	0.032356771	0.138862363	0.261763075
TCGA-G4-6317-02	0.125393233	0.051802087	0.035514055	0.04670015	0.0437234	0.5643346	0.053919533	0.031189814	0.138259225	0.1397085
TCGA-G4-6320-01	0.1597763	0.044326653	0.071074618	0.159952	0.047774625	0.04763102	0.063439344	0.032335771	0.126881313	0.20231675
TCGA-G4-6320-11	0.084569483	0.040094259	0.071025782	0.210434025	0.044385425	0.04895276	0.053170944	0.031030343	0.13506605	0.188762875
